PLAYER_ID,PLAYER_NAME,realistic_comp_list,realistic_comp_similarity_mean,median_comp_group_points,median_comp_group_minutes,median_comp_group_rebounds,median_comp_group_assists,ceiling_comp_PLAYER_ID,ceiling_comp_PLAYER_NAME,ceiling_shot_embedding_distance,ceiling_pca_distance,ceiling_macro_role_match,ceiling_comp_supported,ceiling_comp_similarity_score,comp_based_interpretation
101131,Jason Maxiell,"Loren Woods, Nick Collison, Curtis Borchardt, Chris Wilcox, Jamaal Magloire",7.120777100715317,214.5,706.0,213.5,32.0,1503,Tracy McGrady,46.87491794742777,7.158815535549259,0,1,32.97428210327029,"Closest realistic comps: Loren Woods, Nick Collison, Curtis Borchardt, Chris Wilcox, Jamaal Magloire. Comp group median later-career points: 214.5; minutes: 706.0."
101132,Linas Kleiza,"Corey Maggette, Leandro Barbosa, Joey Graham, Kirk Snyder, Dion Glover",5.040035549251174,415.0,1042.5,150.0,76.5,1503,Tracy McGrady,13.46862427701365,4.777234582193737,0,1,10.42663788382668,"Closest realistic comps: Corey Maggette, Leandro Barbosa, Joey Graham, Kirk Snyder, Dion Glover. Comp group median later-career points: 415.0; minutes: 1042.5."
101134,Wayne Simien,"Royal Ivey, Travis Outlaw, Willie Green, DerMarr Johnson, Rodney Carney",10.251230602671809,319.0,857.0,111.5,34.0,1713,Vince Carter,22.756749749570172,8.300809386934453,0,1,17.697170622647672,"Closest realistic comps: Royal Ivey, Travis Outlaw, Willie Green, DerMarr Johnson, Rodney Carney. Comp group median later-career points: 319.0; minutes: 857.0."
101135,David Lee,"Dwight Howard, Dan Gadzuric, Josh Childress, Jake Voskuhl, Tyson Chandler",8.283761629774435,436.0,1459.0,247.5,54.0,1503,Tracy McGrady,79.11195080313708,8.384227829414126,0,1,54.35724776233405,"Closest realistic comps: Dwight Howard, Dan Gadzuric, Josh Childress, Jake Voskuhl, Tyson Chandler. Comp group median later-career points: 436.0; minutes: 1459.0."
101136,Salim Stoudamire,"Juan Dixon, Jarvis Hayes, Rudy Fernandez, Gerald Green, Ben Gordon",5.875253452242077,553.0,1560.0,168.0,97.0,959,Steve Nash,11.990078127422553,5.843468611219605,1,1,9.838764796751521,"Closest realistic comps: Juan Dixon, Jarvis Hayes, Rudy Fernandez, Gerald Green, Ben Gordon. Comp group median later-career points: 553.0; minutes: 1560.0."
101137,Daniel Ewing,"Quincy Douby, Will Solomon, Eddie Griffin, Luke Ridnour, Jumaine Jones",7.051378769858364,440.5,1348.0,142.0,53.0,1717,Dirk Nowitzki,16.15736729380557,6.233629735382124,1,1,12.684059148357365,"Closest realistic comps: Quincy Douby, Will Solomon, Eddie Griffin, Luke Ridnour, Jumaine Jones. Comp group median later-career points: 440.5; minutes: 1348.0."
101138,Brandon Bass,"Rafael Araujo, Lee Nailon, Matt Barnes, Joey Graham, Melvin Ely",7.29723588295024,170.0,601.0,144.0,24.0,947,Allen Iverson,14.735083164866895,7.107940167019826,0,1,12.06558311562042,"Closest realistic comps: Rafael Araujo, Lee Nailon, Matt Barnes, Joey Graham, Melvin Ely. Comp group median later-career points: 170.0; minutes: 601.0."
101139,CJ Miles,"Casey Jacobsen, Rashad McCants, Jay Williams, Keith Bogans, Bostjan Nachbar",6.223394241389004,351.5,1092.0,91.5,74.5,947,Allen Iverson,13.083260340878413,5.153039997674646,1,1,10.307683220757095,"Closest realistic comps: Casey Jacobsen, Rashad McCants, Jay Williams, Keith Bogans, Bostjan Nachbar. Comp group median later-career points: 351.5; minutes: 1092.0."
101141,Ersan Ilyasova,"Quincy Lewis, Bostjan Nachbar, Gordan Giricek, Morris Peterson, DerMarr Johnson",6.2323097952579865,354.0,924.0,96.0,55.0,951,Ray Allen,9.302150392134184,4.120419274376267,1,1,7.4885445009189135,"Closest realistic comps: Quincy Lewis, Bostjan Nachbar, Gordan Giricek, Morris Peterson, DerMarr Johnson. Comp group median later-career points: 354.0; minutes: 924.0."
101142,Ronny Turiaf,"Marc Gasol, Carl Landry, Darius Songaila, Carlos Delfino, Zoran Planinic",8.675585177525612,519.0,1369.5,229.5,79.0,1503,Tracy McGrady,22.85072548102785,6.290925209238004,0,1,17.054795385901407,"Closest realistic comps: Marc Gasol, Carl Landry, Darius Songaila, Carlos Delfino, Zoran Planinic. Comp group median later-career points: 519.0; minutes: 1369.5."
101143,Travis Diener,"AJ Price, Daequan Cook, Rashad Vaughn, Terrence Ross, Raul Neto",5.739057301438161,231.0,586.5,61.5,46.0,959,Steve Nash,20.51285538220105,7.8871417155676875,1,1,16.093855598879372,"Closest realistic comps: AJ Price, Daequan Cook, Rashad Vaughn, Terrence Ross, Raul Neto. Comp group median later-career points: 231.0; minutes: 586.5."
101144,Von Wafer,"Wang Zhi-zhi, Quincy Lewis, Rashad McCants, Rodney Buford, Gordan Giricek",8.908623131116217,248.0,573.0,74.0,27.0,1497,Chauncey Billups,13.874026304072485,12.2382979110727,1,1,13.301521366522561,"Closest realistic comps: Wang Zhi-zhi, Quincy Lewis, Rashad McCants, Rodney Buford, Gordan Giricek. Comp group median later-career points: 248.0; minutes: 573.0."
101145,Monta Ellis,"Mickael Pietrus, Eric Gordon, Jason Richardson, Troy Murphy, Gilbert Arenas",7.823334761960899,722.0,1316.5,146.5,138.0,1938,Manu Ginobili,15.123728049270595,8.473791819539487,0,1,12.796250368864706,"Closest realistic comps: Mickael Pietrus, Eric Gordon, Jason Richardson, Troy Murphy, Gilbert Arenas. Comp group median later-career points: 722.0; minutes: 1316.5."
101146,Roko Ukic,"Zoran Planinic, Kirk Snyder, Dion Glover, Antoine Wright, Julian Wright",7.7114329015383545,244.0,769.0,130.5,53.0,947,Allen Iverson,21.012959614806114,5.524130390330854,1,1,15.591869386239773,"Closest realistic comps: Zoran Planinic, Kirk Snyder, Dion Glover, Antoine Wright, Julian Wright. Comp group median later-career points: 244.0; minutes: 769.0."
101147,Chris Taft,"Jabari Smith, Hasheem Thabeet, Julian Wright, Nick Fazekas, Brendan Haywood",13.406066278147645,103.0,260.0,86.0,11.0,1503,Tracy McGrady,39.9556525186776,7.897082043731688,0,1,28.735152852446536,"Closest realistic comps: Jabari Smith, Hasheem Thabeet, Julian Wright, Nick Fazekas, Brendan Haywood. Comp group median later-career points: 103.0; minutes: 260.0."
101150,Lou Williams,"Luke Walton, Linas Kleiza, Leandro Barbosa, Quentin Richardson, Earl Watson",6.227350970472164,473.0,1082.5,164.0,97.5,947,Allen Iverson,8.316160124101419,7.091014982573905,0,1,7.8873593245667895,"Closest realistic comps: Luke Walton, Linas Kleiza, Leandro Barbosa, Quentin Richardson, Earl Watson. Comp group median later-career points: 473.0; minutes: 1082.5."
101152,Bracey Wright,"Courtney Alexander, Vonteego Cummings, Rasual Butler, Brandon Armstrong, Will Solomon",9.723238581036014,304.0,875.0,100.0,62.0,959,Steve Nash,23.067762975263374,9.622630601275906,0,1,18.36196664436776,"Closest realistic comps: Courtney Alexander, Vonteego Cummings, Rasual Butler, Brandon Armstrong, Will Solomon. Comp group median later-career points: 304.0; minutes: 875.0."
101154,Andray Blatche,"Tony Allen, Al Jefferson, Jared Jeffries, Speedy Claxton, Melvin Ely",6.390676859654269,480.0,1325.5,200.5,75.5,1503,Tracy McGrady,15.922425602008559,5.183963281922667,0,1,12.163963789978498,"Closest realistic comps: Tony Allen, Al Jefferson, Jared Jeffries, Speedy Claxton, Melvin Ely. Comp group median later-career points: 480.0; minutes: 1325.5."
101155,Ryan Gomes,"Mike Miller, Morris Peterson, Francisco Garcia, Gilbert Arenas, Wally Szczerbiak",5.813470642430451,722.0,1646.0,224.5,108.0,1497,Chauncey Billups,9.90254487907473,6.085099364605769,0,1,8.566438949010594,"Closest realistic comps: Mike Miller, Morris Peterson, Francisco Garcia, Gilbert Arenas, Wally Szczerbiak. Comp group median later-career points: 722.0; minutes: 1646.0."
101156,Robert Whaley,"Marcus Haislip, Roko Ukic, Justin Reed, Zoran Planinic, Kirk Snyder",12.606679070141412,170.5,493.5,46.0,47.5,977,Kobe Bryant,37.13363764455705,6.705944532509297,0,1,26.483945055340335,"Closest realistic comps: Marcus Haislip, Roko Ukic, Justin Reed, Zoran Planinic, Kirk Snyder. Comp group median later-career points: 170.5; minutes: 493.5."
101158,Orien Greene,"Chris Herren, Shawne Williams, Dominic McGuire, Reece Gaines, Nikoloz Tskitishvili",7.994776228376571,38.0,307.0,36.5,11.0,1495,Tim Duncan,13.139044478255725,9.836269981250423,0,1,11.98307340430387,"Closest realistic comps: Chris Herren, Shawne Williams, Dominic McGuire, Reece Gaines, Nikoloz Tskitishvili. Comp group median later-career points: 38.0; minutes: 307.0."
101159,Dijon Thompson,"Jermareo Davidson, Ike Diogu, Travis Hansen, Wayne Simien, Casey Jacobsen",16.82746081756339,123.0,263.5,70.0,7.0,947,Allen Iverson,37.33827255297516,14.34240406223068,0,1,29.289718581214593,"Closest realistic comps: Jermareo Davidson, Ike Diogu, Travis Hansen, Wayne Simien, Casey Jacobsen. Comp group median later-career points: 123.0; minutes: 263.5."
101160,Lawrence Roberts,"Jake Voskuhl, Chris Richard, Mario Kasun, Dan Gadzuric, Mark Madsen",8.042325396819683,99.0,641.0,141.0,13.0,1503,Tracy McGrady,81.5845632723749,7.06299042612253,0,1,55.50201277618657,"Closest realistic comps: Jake Voskuhl, Chris Richard, Mario Kasun, Dan Gadzuric, Mark Madsen. Comp group median later-career points: 99.0; minutes: 641.0."
101161,Amir Johnson,"Jake Voskuhl, Steven Hunter, Chris Richard, Lawrence Roberts, Mario Kasun",9.024207488916678,167.0,575.0,133.5,12.5,1503,Tracy McGrady,89.3280644955806,10.801558184992311,0,1,61.84378728687471,"Closest realistic comps: Jake Voskuhl, Steven Hunter, Chris Richard, Lawrence Roberts, Mario Kasun. Comp group median later-career points: 167.0; minutes: 575.0."
101162,Marcin Gortat,"Paul Millsap, Tyson Chandler, Eduardo Najera, Ryan Hollins, Jackson Vroman",16.271456038003723,175.5,647.5,124.0,28.5,1503,Tracy McGrady,70.4534677948564,10.868351336041563,0,1,49.598677034271205,"Closest realistic comps: Paul Millsap, Tyson Chandler, Eduardo Najera, Ryan Hollins, Jackson Vroman. Comp group median later-career points: 175.5; minutes: 647.5."
101165,Alex Acker,"Courtney Alexander, Rasual Butler, Hedo Turkoglu, Oleksiy Pecherov, Kareem Rush",10.795516664372101,390.0,877.0,100.0,59.0,959,Steve Nash,22.468838976380162,8.964352553371102,0,1,17.74226872832699,"Closest realistic comps: Courtney Alexander, Rasual Butler, Hedo Turkoglu, Oleksiy Pecherov, Kareem Rush. Comp group median later-career points: 390.0; minutes: 877.0."
101166,Uros Slokar,"Dan Langhi, Will Solomon, Alexis Ajinca, Vincent Yarbrough, Patrick O'Bryant",14.047031082465313,143.0,340.0,53.5,10.0,959,Steve Nash,36.73988665069899,8.732893871889305,0,1,26.9374391781156,"Closest realistic comps: Dan Langhi, Will Solomon, Alexis Ajinca, Vincent Yarbrough, Patrick O'Bryant. Comp group median later-career points: 143.0; minutes: 340.0."
200745,Andrea Bargnani,"Joe Johnson, Vladimir Radmanovic, Kareem Rush, Quincy Douby, Hedo Turkoglu",5.584363628508113,390.0,1037.5,183.5,69.0,951,Ray Allen,10.944291056272139,6.9054929881687315,0,1,9.530711732435947,"Closest realistic comps: Joe Johnson, Vladimir Radmanovic, Kareem Rush, Quincy Douby, Hedo Turkoglu. Comp group median later-career points: 390.0; minutes: 1037.5."
200746,LaMarcus Aldridge,"Desmond Mason, Shawn Marion, Metta World Peace, Kevin Martin, Mike Miller",5.15239431356657,744.5,1956.5,273.0,133.0,1713,Vince Carter,11.850185808096764,8.116051100680274,0,1,10.543238660500993,"Closest realistic comps: Desmond Mason, Shawn Marion, Metta World Peace, Kevin Martin, Mike Miller. Comp group median later-career points: 744.5; minutes: 1956.5."
200747,Adam Morrison,"Dajuan Wagner, Ty Jerome, Marco Belinelli, Wayne Ellington, Omri Casspi",11.61371589984398,309.0,788.0,107.0,67.0,959,Steve Nash,30.988604570523645,7.217703871911416,1,1,22.668789326009364,"Closest realistic comps: Dajuan Wagner, Ty Jerome, Marco Belinelli, Wayne Ellington, Omri Casspi. Comp group median later-career points: 309.0; minutes: 788.0."
200748,Tyrus Thomas,"Hakim Warrick, Stromile Swift, Donnell Harvey, Josh Smith, Kenny Thomas",8.081800256229574,391.0,1029.0,250.0,32.5,947,Allen Iverson,31.831241804317916,5.2304042825132235,0,1,22.520948671686273,"Closest realistic comps: Hakim Warrick, Stromile Swift, Donnell Harvey, Josh Smith, Kenny Thomas. Comp group median later-career points: 391.0; minutes: 1029.0."
200749,Shelden Williams,"Kris Humphries, Stromile Swift, Darius Miles, Donnell Harvey, Hakim Warrick",7.587443670916213,384.0,874.0,212.0,29.5,1503,Tracy McGrady,27.358379871866266,6.116255848570955,0,1,19.923636463712906,"Closest realistic comps: Kris Humphries, Stromile Swift, Darius Miles, Donnell Harvey, Hakim Warrick. Comp group median later-career points: 384.0; minutes: 874.0."
200750,Brandon Roy,"Nate Robinson, Jason Richardson, Charlie Villanueva, Chris Paul, Raymond Felton",6.381132472647968,843.0,2133.0,241.0,146.0,947,Allen Iverson,13.309378142401826,10.173355294851953,0,1,12.21177014575937,"Closest realistic comps: Nate Robinson, Jason Richardson, Charlie Villanueva, Chris Paul, Raymond Felton. Comp group median later-career points: 843.0; minutes: 2133.0."
200751,Randy Foye,"Aaron Brooks, Keyon Dooling, Beno Udrih, Mike Dunleavy, Joe Johnson",5.166035434471384,382.0,1137.0,79.0,130.0,1717,Dirk Nowitzki,6.67446796187926,6.49168992265834,0,1,6.610495648151938,"Closest realistic comps: Aaron Brooks, Keyon Dooling, Beno Udrih, Mike Dunleavy, Joe Johnson. Comp group median later-career points: 382.0; minutes: 1137.0."
200752,Rudy Gay,"Nate Robinson, Desmond Mason, Jameer Nelson, Shane Battier, Caron Butler",5.718144477052619,687.0,1875.0,273.0,111.0,947,Allen Iverson,9.857897323110578,8.797172025349118,0,1,9.486643468894068,"Closest realistic comps: Nate Robinson, Desmond Mason, Jameer Nelson, Shane Battier, Caron Butler. Comp group median later-career points: 687.0; minutes: 1875.0."
200753,Patrick O'Bryant,"Darrell Arthur, Shawne Williams, Jeff Ayres, Cory Jefferson, Oleksiy Pecherov",8.789528655155172,125.0,376.0,101.0,9.5,1495,Tim Duncan,15.14374597415816,8.263164234097028,0,1,12.735542365136762,"Closest realistic comps: Darrell Arthur, Shawne Williams, Jeff Ayres, Cory Jefferson, Oleksiy Pecherov. Comp group median later-career points: 125.0; minutes: 376.0."
200754,Mouhamed Sene,"Jabari Smith, Al Jefferson, Robert Whaley, Marcus Fizer, Roko Ukic",13.316887216812953,286.5,674.5,124.0,69.25,977,Kobe Bryant,29.89889483564411,12.803574367314797,0,1,23.915532671728855,"Closest realistic comps: Jabari Smith, Al Jefferson, Robert Whaley, Marcus Fizer, Roko Ukic. Comp group median later-career points: 286.5; minutes: 674.5."
200755,JJ Redick,"Wayne Ellington, Matt Bonner, Jason Kapono, Sasha Vujacic, Daniel Gibson",5.919139754374452,355.0,1012.0,107.0,67.0,959,Steve Nash,12.590758075640785,5.467843715709004,1,1,10.097738049664661,"Closest realistic comps: Wayne Ellington, Matt Bonner, Jason Kapono, Sasha Vujacic, Daniel Gibson. Comp group median later-career points: 355.0; minutes: 1012.0."
200756,Hilton Armstrong,"Nick Collison, Eduardo Najera, Tyson Chandler, Trevor Ariza, Jason Maxiell",7.4319894766419,379.0,1367.5,263.5,54.0,1503,Tracy McGrady,58.216038474038754,7.220112764879583,0,1,40.367464475833046,"Closest realistic comps: Nick Collison, Eduardo Najera, Tyson Chandler, Trevor Ariza, Jason Maxiell. Comp group median later-career points: 379.0; minutes: 1367.5."
200757,Thabo Sefolosha,"Luke Walton, Earl Watson, Quentin Richardson, James Posey, Linas Kleiza",5.913718182211616,473.0,1567.0,199.0,103.0,947,Allen Iverson,10.103692350707838,5.929204443802016,1,1,8.6426215832908,"Closest realistic comps: Luke Walton, Earl Watson, Quentin Richardson, James Posey, Linas Kleiza. Comp group median later-career points: 473.0; minutes: 1567.0."
200758,Ronnie Brewer,"Andrei Kirilenko, Trevor Ariza, Eduardo Najera, Zaza Pachulia, Nick Collison",8.68158533943739,417.0,1367.5,324.5,85.0,1503,Tracy McGrady,55.58939291692187,6.350767038350801,0,1,38.355873859422,"Closest realistic comps: Andrei Kirilenko, Trevor Ariza, Eduardo Najera, Zaza Pachulia, Nick Collison. Comp group median later-career points: 417.0; minutes: 1367.5."
200759,Cedric Simmons,"Rafael Araujo, Dalibor Bagaric, Malik Hairston, Melvin Ely, Nerlens Noel",8.898347218203423,97.0,373.0,74.0,15.0,947,Allen Iverson,24.908390177057623,9.28940671868354,0,1,19.441745966626694,"Closest realistic comps: Rafael Araujo, Dalibor Bagaric, Malik Hairston, Melvin Ely, Nerlens Noel. Comp group median later-career points: 97.0; minutes: 373.0."
200760,Rodney Carney,"Keith Bogans, John Salmons, DerMarr Johnson, Desmond Mason, Rashad McCants",5.679422718284682,431.0,1272.0,148.0,76.0,947,Allen Iverson,12.198382704180467,4.925600749274876,1,1,9.652909019963511,"Closest realistic comps: Keith Bogans, John Salmons, DerMarr Johnson, Desmond Mason, Rashad McCants. Comp group median later-career points: 431.0; minutes: 1272.0."
200761,Shawne Williams,"DaJuan Summers, Jerryd Bayless, KJ McDaniels, Oleksiy Pecherov, Darrell Arthur",6.600983816548963,126.0,320.0,76.0,10.0,1938,Manu Ginobili,10.51574922099063,6.617522949328997,1,1,9.151370025909058,"Closest realistic comps: DaJuan Summers, Jerryd Bayless, KJ McDaniels, Oleksiy Pecherov, Darrell Arthur. Comp group median later-career points: 126.0; minutes: 320.0."
200762,Oleksiy Pecherov,"Eddie Griffin, Quincy Douby, Kareem Rush, Donte Greene, Jiri Welsch",5.976667575443982,342.5,952.0,125.0,53.0,1717,Dirk Nowitzki,12.440067776923279,6.719584243116909,0,1,10.43789854009105,"Closest realistic comps: Eddie Griffin, Quincy Douby, Kareem Rush, Donte Greene, Jiri Welsch. Comp group median later-career points: 342.5; minutes: 952.0."
200763,Quincy Douby,"Kareem Rush, Dan Dickau, Gerald Green, Luke Ridnour, Brian Cook",5.330339196255175,390.0,855.0,89.0,55.0,1717,Dirk Nowitzki,10.680943085406824,5.100985555529248,1,1,8.727957949949673,"Closest realistic comps: Kareem Rush, Dan Dickau, Gerald Green, Luke Ridnour, Brian Cook. Comp group median later-career points: 390.0; minutes: 855.0."
200764,Renaldo Balkman,"Steven Hunter, Josh Boone, Evan Eschmeyer, Chris Richard, Amir Johnson",9.292821802823543,188.0,650.5,133.5,15.0,1503,Tracy McGrady,99.65616556480347,8.037121909006643,0,1,67.58950028527458,"Closest realistic comps: Steven Hunter, Josh Boone, Evan Eschmeyer, Chris Richard, Amir Johnson. Comp group median later-career points: 188.0; minutes: 650.5."
200765,Rajon Rondo,"Giannis Antetokounmpo, Monta Ellis, LeBron James, Chris Paul, Metta World Peace",8.79700476473215,1226.5,2289.0,296.0,359.0,1495,Tim Duncan,16.585198984576692,10.622464335057344,0,1,14.49824185724492,"Closest realistic comps: Giannis Antetokounmpo, Monta Ellis, LeBron James, Chris Paul, Metta World Peace. Comp group median later-career points: 1226.5; minutes: 2289.0."
200767,Josh Boone,"Steven Hunter, Renaldo Balkman, Evan Eschmeyer, Amir Johnson, Mario Kasun",9.769616667344781,99.0,336.0,103.0,9.0,1503,Tracy McGrady,101.0171180956526,7.291577210905302,0,1,68.21317878599105,"Closest realistic comps: Steven Hunter, Renaldo Balkman, Evan Eschmeyer, Amir Johnson, Mario Kasun. Comp group median later-career points: 99.0; minutes: 336.0."
200768,Kyle Lowry,"Luke Walton, Antoine Wright, Yao Ming, Zach Randolph, Carlos Delfino",6.401884498236214,526.5,1563.5,214.0,108.0,1503,Tracy McGrady,14.07762973651326,6.868641120273319,1,1,11.554483720829282,"Closest realistic comps: Luke Walton, Antoine Wright, Yao Ming, Zach Randolph, Carlos Delfino. Comp group median later-career points: 526.5; minutes: 1563.5."
200769,Shannon Brown,"Devean George, Marvin Williams, CJ Miles, Mickael Pietrus, Jay Williams",8.506485683149092,505.5,1143.0,146.5,52.5,977,Kobe Bryant,20.2434678373714,5.733351346459565,1,1,15.16492706555226,"Closest realistic comps: Devean George, Marvin Williams, CJ Miles, Mickael Pietrus, Jay Williams. Comp group median later-career points: 505.5; minutes: 1143.0."
200770,Jordan Farmar,"Casey Jacobsen, Francisco Garcia, Keith Bogans, Rudy Gay, Shane Battier",6.3500764824139875,351.5,1272.0,148.0,76.0,947,Allen Iverson,13.87964695049586,5.412510863918226,1,1,10.91614932019369,"Closest realistic comps: Casey Jacobsen, Francisco Garcia, Keith Bogans, Rudy Gay, Shane Battier. Comp group median later-career points: 351.5; minutes: 1272.0."
200771,Sergio Rodriguez,"Marcus Banks, Jameer Nelson, Brian Scalabrine, Al Thornton, Jay Williams",7.395799926061646,536.0,1394.5,180.0,61.5,1713,Vince Carter,12.121892030406068,8.809465992740924,1,1,10.962542917223267,"Closest realistic comps: Marcus Banks, Jameer Nelson, Brian Scalabrine, Al Thornton, Jay Williams. Comp group median later-career points: 536.0; minutes: 1394.5."
200772,Maurice Ager,"Mardy Collins, Speedy Claxton, Joey Graham, Thabo Sefolosha, Frank Williams",7.99853822461022,347.5,1039.0,153.0,84.5,947,Allen Iverson,14.488737714756784,8.543888661267848,0,1,12.408040546035657,"Closest realistic comps: Mardy Collins, Speedy Claxton, Joey Graham, Thabo Sefolosha, Frank Williams. Comp group median later-career points: 347.5; minutes: 1039.0."
200776,Mardy Collins,"Luke Walton, Marcus Fizer, Carlos Delfino, Dion Glover, Thabo Sefolosha",6.765370356741504,402.5,1042.5,209.0,84.5,947,Allen Iverson,9.852779125846586,6.841003270271989,1,1,8.798657576395478,"Closest realistic comps: Luke Walton, Marcus Fizer, Carlos Delfino, Dion Glover, Thabo Sefolosha. Comp group median later-career points: 402.5; minutes: 1042.5."
200778,James White,"Darnell Jackson, Skal Labissiere, Chris McCullough, DeMarre Carroll, Tyler Zeller",14.584422487934493,51.5,144.5,33.5,8.5,1718,Paul Pierce,30.700631595559837,14.535334887594924,0,1,25.042777747772117,"Closest realistic comps: Darnell Jackson, Skal Labissiere, Chris McCullough, DeMarre Carroll, Tyler Zeller. Comp group median later-career points: 51.5; minutes: 144.5."
200779,Steve Novak,"Isaiah Canaan, Jimmer Fredette, Anfernee Simons, Doron Lamb, Allen Crabbe",7.3221881810291025,172.0,437.5,45.0,39.0,959,Steve Nash,27.514443667142046,7.474027576771178,1,1,20.500298035512245,"Closest realistic comps: Isaiah Canaan, Jimmer Fredette, Anfernee Simons, Doron Lamb, Allen Crabbe. Comp group median later-career points: 172.0; minutes: 437.5."
200780,Solomon Jones,"Donnell Harvey, Jerome Moiso, Ronny Turiaf, Bernard Robinson, Loren Woods",10.468069575771706,95.0,429.0,92.0,13.5,1503,Tracy McGrady,37.01453972403786,7.434885166884112,0,1,26.661660629034046,"Closest realistic comps: Donnell Harvey, Jerome Moiso, Ronny Turiaf, Bernard Robinson, Loren Woods. Comp group median later-career points: 95.0; minutes: 429.0."
200781,Paul Davis,"Rafael Araujo, Matt Barnes, Dalibor Bagaric, Antoine Wright, Antonis Fotsis",8.272374261059676,121.0,601.0,130.5,15.0,1503,Tracy McGrady,18.696578312368846,9.015162663224615,0,1,15.308082835168365,"Closest realistic comps: Rafael Araujo, Matt Barnes, Dalibor Bagaric, Antoine Wright, Antonis Fotsis. Comp group median later-career points: 121.0; minutes: 601.0."
200783,Craig Smith,"Paul Millsap, Eduardo Najera, Tyson Chandler, Zaza Pachulia, Chris Wilcox",7.455314350146449,417.0,1296.5,357.0,54.0,1503,Tracy McGrady,59.56274386706761,6.0970641082869355,0,1,40.84975595149437,"Closest realistic comps: Paul Millsap, Eduardo Najera, Tyson Chandler, Zaza Pachulia, Chris Wilcox. Comp group median later-career points: 417.0; minutes: 1296.5."
200784,Bobby Jones,"Shelden Williams, Devin Harris, Jerome Moiso, Tyrus Thomas, Donnell Harvey",9.124711901005744,192.0,555.0,125.0,16.0,947,Allen Iverson,36.85578269568704,6.358677341483441,0,1,26.18179582171578,"Closest realistic comps: Shelden Williams, Devin Harris, Jerome Moiso, Tyrus Thomas, Donnell Harvey. Comp group median later-career points: 192.0; minutes: 555.0."
200786,David Noel,"Cal Bowdler, Chris Porter, DerMarr Johnson, Rodney Carney, Brian Scalabrine",7.151177319826911,319.0,857.0,96.0,40.0,1713,Vince Carter,19.888178877395326,5.529174535350517,1,1,14.862527357679642,"Closest realistic comps: Cal Bowdler, Chris Porter, DerMarr Johnson, Rodney Carney, Brian Scalabrine. Comp group median later-career points: 319.0; minutes: 857.0."
200788,James Augustine,"Greg Oden, Chris Richard, Ha Ha, Joel Przybilla, Dan Gadzuric",12.748604399935735,67.5,502.0,145.0,12.5,977,Kobe Bryant,89.54527102240283,12.694905482378672,0,1,62.64764308339437,"Closest realistic comps: Greg Oden, Chris Richard, Ha Ha, Joel Przybilla, Dan Gadzuric. Comp group median later-career points: 67.5; minutes: 502.0."
200789,Daniel Gibson,"Rudy Fernandez, Brandon Rush, Wayne Ellington, James Jones, Sasha Vujacic",6.137422705433345,305.0,1012.0,121.0,67.0,959,Steve Nash,14.192738551662769,5.978862606641405,1,1,11.317881970905292,"Closest realistic comps: Rudy Fernandez, Brandon Rush, Wayne Ellington, James Jones, Sasha Vujacic. Comp group median later-career points: 305.0; minutes: 1012.0."
200792,Alexander Johnson,"Sean Williams, Michael Sweetney, Zaza Pachulia, Andrew Bynum, Ryan Hollins",7.81149173405108,356.5,858.5,253.5,36.0,1503,Tracy McGrady,54.5423974502566,7.742832979674405,0,1,38.162549885552835,"Closest realistic comps: Sean Williams, Michael Sweetney, Zaza Pachulia, Andrew Bynum, Ryan Hollins. Comp group median later-career points: 356.5; minutes: 858.5."
200793,Dee Brown,"Kenny Satterfield, Antonio Burks, John Salmons, CJ Miles, Shaun Livingston",9.881307224001892,335.0,1064.5,109.5,60.5,1503,Tracy McGrady,20.788479856157352,7.960782889018808,0,1,16.29878591765886,"Closest realistic comps: Kenny Satterfield, Antonio Burks, John Salmons, CJ Miles, Shaun Livingston. Comp group median later-career points: 335.0; minutes: 1064.5."
200794,Paul Millsap,"Eduardo Najera, Andrei Kirilenko, Tyson Chandler, Craig Smith, Andrew Bogut",6.977669631177124,436.0,1346.0,329.0,54.5,1503,Tracy McGrady,56.984576848735905,6.813962467614486,0,1,39.424861815343405,"Closest realistic comps: Eduardo Najera, Andrei Kirilenko, Tyson Chandler, Craig Smith, Andrew Bogut. Comp group median later-career points: 436.0; minutes: 1346.0."
200796,Leon Powe,"Jon Brockman, Brendan Haywood, Steven Adams, Miles Plumlee, Etan Thomas",9.735962458815148,203.0,654.0,184.0,18.0,1503,Tracy McGrady,37.30245945539793,8.145723062123961,0,1,27.097601717752042,"Closest realistic comps: Jon Brockman, Brendan Haywood, Steven Adams, Miles Plumlee, Etan Thomas. Comp group median later-career points: 203.0; minutes: 654.0."
200797,Ryan Hollins,"Jason Maxiell, Alton Ford, Sean Williams, Alexander Johnson, Paul Millsap",8.524126071478307,219.5,651.0,137.5,15.0,1503,Tracy McGrady,51.63074763112249,7.249025682354774,0,1,36.097144949053785,"Closest realistic comps: Jason Maxiell, Alton Ford, Sean Williams, Alexander Johnson, Paul Millsap. Comp group median later-career points: 219.5; minutes: 651.0."
200798,Cheikh Samb,"Nikoloz Tskitishvili, Taurean Green, Matt Freije, Dan Langhi, Will Solomon",13.02030599831022,43.25,133.25,24.0,6.5,1718,Paul Pierce,30.591513876883546,14.65638092956649,0,1,25.014217345322578,"Closest realistic comps: Nikoloz Tskitishvili, Taurean Green, Matt Freije, Dan Langhi, Will Solomon. Comp group median later-career points: 43.2; minutes: 133.2."
