season_start_year,name_key,salary_player_name_example,year_salary_total,raw_salary_rows,raw_team_count,any_team_option,any_player_option,any_qualifying_offer,any_two_way_contract,any_terminated
2017,henry ellenson,Henry Ellenson,1780800,1,1,0,0,0,0,0
2017,ian clark,Ian Clark,1577230,1,1,0,0,0,0,0
2017,ian mahinmi,Ian Mahinmi,16000000,1,1,0,0,0,0,0
2017,ike anigbogu,Ike Anigbogu,950000,1,1,0,0,0,0,0
2017,iman shumpert,Iman Shumpert,10337079,1,1,0,0,0,0,0
2017,isaiah canaan,Isaiah Canaan,1113863,2,2,0,0,0,0,0
2017,isaiah hicks,Isaiah Hicks,77250,1,1,0,0,0,1,0
2017,isaiah taylor,Isaiah Taylor,1312611,1,1,0,0,0,0,0
2017,isaiah thomas,Isaiah Thomas,6261394,1,1,0,0,0,0,0
2017,isaiah whitehead,Isaiah Whitehead,1312611,1,1,0,0,0,0,0
2017,ishmael smith,Ishmael Smith,6000000,1,1,0,0,0,0,0
2017,ivan rabb,Ivan Rabb,950000,1,1,0,0,0,0,0
2017,ivica zubac,Ivica Zubac,1312611,1,1,0,0,0,0,0
2017,jabari bird,Jabari Bird,77250,1,1,0,0,0,1,0
2017,jabari parker,Jabari Parker,6782392,1,1,0,0,0,0,0
2017,jack cooley,Jack Cooley,77250,1,1,0,0,0,1,0
2017,jacob pullen,Jacob Pullen,77250,1,1,0,0,0,1,0
2017,jacob wiley,Jacob Wiley,77250,1,1,0,0,0,1,0
2017,jae crowder,Jae Crowder,6796117,1,1,0,0,0,0,0
2017,jahlil okafor,Jahlil Okafor,4995120,1,1,0,0,0,0,0
2017,jakarr sampson,JaKarr Sampson,77250,1,1,0,0,0,1,0
2017,jake layman,Jake Layman,1312611,1,1,0,0,0,0,0
2017,jakob poeltl,Jakob Poeltl,2825640,1,1,0,0,0,0,0
2017,jalen jones,Jalen Jones,77250,1,1,0,0,0,1,0
2017,jamal crawford,Jamal Crawford,15270762,2,2,0,0,0,0,0
2017,jamal murray,Jamal Murray,3355320,1,1,0,0,0,0,0
2017,jameel warney,Jameel Warney,46079,1,1,0,0,0,0,0
2017,jameer nelson,Jameer Nelson,6998920,2,2,0,0,0,0,0
2017,jamel artis,Jamel Artis,77250,1,1,0,0,0,1,0
2017,james ennis,James Ennis,3028410,1,1,0,0,0,0,0
2017,james harden,James Harden,28299399,1,1,0,0,0,0,0
2017,james johnson,James Johnson,13734000,1,1,0,0,0,0,0
2017,james michael mcadoo,James Michael McAdoo,77250,1,1,0,0,0,1,0
2017,james webb,James Webb,77250,1,1,0,0,0,1,0
2017,james young,James Young,77250,1,1,0,0,0,1,0
2017,jamil wilson,Jamil Wilson,77250,1,1,0,0,0,1,0
2017,jamychal green,JaMychal Green,8533333,1,1,0,0,0,0,0
2017,jared dudley,Jared Dudley,10000000,1,1,0,0,0,0,0
2017,jarell eddie,Jarell Eddie,166256,2,2,0,0,0,0,0
2017,jarell martin,Jarell Martin,1471382,1,1,0,0,0,0,0
2017,jarrett allen,Jarrett Allen,1713720,1,1,0,0,0,0,0
2017,jarrett jack,Jarrett Jack,2328652,1,1,0,0,0,0,0
2017,jason smith,Jason Smith,5225000,1,1,0,0,0,0,0
2017,jason terry,Jason Terry,2328652,1,1,0,0,0,0,0
2017,jason thompson,Jason Thompson,893333,1,1,0,0,0,0,0
2017,javale mcgee,JaVale McGee,2116955,1,1,0,0,0,0,0
2017,jawun evans,Jawun Evans,815615,1,1,0,0,0,0,0
2017,jaylen brown,Jaylen Brown,4956480,1,1,0,0,0,0,0
2017,jaylen johnson,Jaylen Johnson,87551,1,1,0,0,0,0,0
2017,jaylen morris,Jaylen Morris,198143,1,1,0,0,0,0,0
2017,jayson tatum,Jayson Tatum,5645400,1,1,0,0,0,0,0
2017,jeff green,Jeff Green,2116955,1,1,0,0,0,0,0
2017,jeff teague,Jeff Teague,19000000,1,1,0,0,0,0,0
2017,jeff withey,Jeff Withey,593780,1,1,0,0,0,0,0
2017,jerami grant,Jerami Grant,1524305,1,1,0,0,0,0,0
2017,jeremy evans,Jeremy Evans,154059,1,1,0,0,0,0,0
2017,jeremy lamb,Jeremy Lamb,7000000,1,1,0,0,0,0,0
2017,jeremy lin,Jeremy Lin,12000000,1,1,0,0,0,0,0
2017,jerian grant,Jerian Grant,1713840,1,1,0,0,0,0,0
2017,jerryd bayless,Jerryd Bayless,9000000,1,1,0,0,0,0,0
2017,jimmy butler,Jimmy Butler,18696918,1,1,0,0,0,0,0
2017,jj redick,JJ Redick,23000000,1,1,0,0,0,0,0
2017,joakim noah,Joakim Noah,17765000,1,1,0,0,0,0,0
2017,jodie meeks,Jodie Meeks,3290000,1,1,0,0,0,0,0
2017,joe harris,Joe Harris,1524305,1,1,0,0,0,0,0
2017,joe ingles,Joe Ingles,13636364,1,1,0,0,0,0,0
2017,joe johnson,Joe Johnson,10254904,2,2,0,0,0,0,0
2017,joel bolomboy,Joel Bolomboy,708200,2,2,0,0,0,0,0
2017,joel embiid,Joel Embiid,6100266,1,1,0,0,0,0,0
2017,joffrey lauvergne,Joffrey Lauvergne,1524305,1,1,0,0,0,0,0
2017,john collins,John Collins,1936920,1,1,0,0,0,0,0
2017,john henson,John Henson,11422536,1,1,0,0,0,0,0
2017,john holland,John Holland,77250,1,1,0,0,0,1,0
2017,john wall,John Wall,18063850,1,1,0,0,0,0,0
2017,johnathan motley,Johnathan Motley,77250,1,1,0,0,0,1,0
2017,johnny obryant,Johnny O'Bryant,1524305,1,1,0,0,0,0,0
2017,jon leuer,Jon Leuer,10497319,1,1,0,0,0,0,0
2017,jonas jerebko,Jonas Jerebko,4000000,1,1,0,0,0,0,0
2017,jonas valanciunas,Jonas Valanciunas,15460675,1,1,0,0,0,0,0
2017,jonathan gibson,Jonathan Gibson,74158,1,1,0,0,0,0,0
2017,jonathan isaac,Jonathan Isaac,4186320,1,1,0,0,0,0,0
2017,jonathon simmons,Jonathon Simmons,6300000,1,1,0,0,0,0,0
2017,jordan bell,Jordan Bell,815615,1,1,0,0,0,0,0
2017,jordan clarkson,Jordan Clarkson,11562500,1,1,0,0,0,0,0
2017,jordan crawford,Jordan Crawford,1709538,1,1,0,0,0,0,0
2017,jordan mickey,Jordan Mickey,1471382,1,1,0,0,0,0,0
2017,jose calderon,Jose Calderon,2328652,1,1,0,0,0,0,0
2017,jose juan barea,Jose Juan Barea,3903900,1,1,0,0,0,0,0
2017,joseph young,Joseph Young,1471382,1,1,0,0,0,0,0
2017,josh gray,Josh Gray,92159,1,1,0,0,0,0,0
2017,josh hart,Josh Hart,1394520,1,1,0,0,0,0,0
2017,josh huestis,Josh Huestis,1471382,1,1,0,0,0,0,0
2017,josh jackson,Josh Jackson,5090040,1,1,0,0,0,0,0
2017,josh magette,Josh Magette,77250,1,1,0,0,0,1,0
2017,josh mcroberts,Josh McRoberts,6021175,1,1,0,0,0,0,0
2017,josh richardson,Josh Richardson,1471382,1,1,0,0,0,0,0
2017,josh smith,Josh Smith,5514806,2,2,0,0,0,0,0
2017,jrue holiday,Jrue Holiday,25686667,1,1,0,0,0,0,0
2017,juan hernangomez,Juan Hernangomez,2076840,1,1,0,0,0,0,0
2017,julius randle,Julius Randle,4149242,1,1,0,0,0,0,0
2017,julyan stone,Julyan Stone,1524305,1,1,0,0,0,0,0
2017,justin anderson,Justin Anderson,1579440,1,1,0,0,0,0,0
2017,justin hamilton,Justin Hamilton,1000000,1,1,0,0,0,0,0
2017,justin holiday,Justin Holiday,4500000,1,1,0,0,0,0,0
2017,justin jackson,Justin Jackson,2365560,1,1,0,0,0,0,0
2017,justin patton,Justin Patton,2247480,1,1,0,0,0,0,0
2017,justise winslow,Justise Winslow,2705040,1,1,0,0,0,0,0
2017,jusuf nurkic,Jusuf Nurkic,2947304,1,1,0,0,0,0,0
2017,kadeem allen,Kadeem Allen,77250,1,1,0,0,0,1,0
2017,karl anthony towns,Karl-Anthony Towns,6216840,1,1,0,0,0,0,0
2017,kawhi leonard,Kawhi Leonard,18868625,1,1,0,0,0,0,0
2017,kay felder,Kay Felder,551866,2,2,0,0,0,1,0
2017,kelly olynyk,Kelly Olynyk,12007169,1,1,0,0,0,0,0
2017,kelly oubre,Kelly Oubre,2093040,1,1,0,0,0,0,0
2017,kemba walker,Kemba Walker,12000000,1,1,0,0,0,0,0
2017,kendrick perkins,Kendrick Perkins,131562,1,1,0,0,0,0,0
2017,kenneth faried,Kenneth Faried,12921348,1,1,0,0,0,0,0
2017,kent bazemore,Kent Bazemore,16910112,1,1,0,0,0,0,0
2017,kentavious caldwell pope,Kentavious Caldwell-Pope,17745894,1,1,0,0,0,0,0
2017,kevin durant,Kevin Durant,25000000,1,1,0,0,0,0,0
2017,kevin love,Kevin Love,22642350,1,1,0,0,0,0,0
2017,kevon looney,Kevon Looney,1471382,1,1,0,0,0,0,0
2017,khem birch,Khem Birch,815615,1,1,0,0,0,0,0
2017,khris middleton,Khris Middleton,14100000,1,1,0,0,0,0,0
2017,kj mcdaniels,KJ McDaniels,100000,1,1,0,0,0,0,0
2017,klay thompson,Klay Thompson,17826150,1,1,0,0,0,0,0
2017,kobi simmons,Kobi Simmons,77250,1,1,0,0,0,1,0
2017,kosta koufos,Kosta Koufos,8393000,1,1,0,0,0,0,0
2017,kris dunn,Kris Dunn,4046760,1,1,0,0,0,0,0
2017,kristaps porzingis,Kristaps Porzingis,4503600,1,1,0,0,0,0,0
2017,kyle anderson,Kyle Anderson,2151704,1,1,0,0,0,0,0
2017,kyle collinsworth,Kyle Collinsworth,595702,1,1,0,0,0,0,0
2017,kyle korver,Kyle Korver,7000000,1,1,0,0,0,0,0
2017,kyle kuzma,Kyle Kuzma,1423560,1,1,0,0,0,0,0
2017,kyle lowry,Kyle Lowry,28903704,1,1,0,0,0,0,0
2017,kyle oquinn,Kyle O'Quinn,4087500,1,1,0,0,0,0,0
2017,kyle singler,Kyle Singler,4666500,1,1,0,0,0,0,0
2017,kyrie irving,Kyrie Irving,18868626,1,1,0,0,0,0,0
2017,lamarcus aldridge,LaMarcus Aldridge,21461010,1,1,0,0,0,0,0
2017,lance stephenson,Lance Stephenson,4180000,1,1,0,0,0,0,0
2017,lance thomas,Lance Thomas,6655325,1,1,0,0,0,0,0
2017,landry nnoko,Landry Nnoko,50000,1,1,0,0,0,0,0
2017,langston galloway,Langston Galloway,6666667,1,1,0,0,0,0,0
2017,larry drew,Larry Drew II,222474,2,2,0,0,0,0,0
2017,larry nance,Larry Nance Jr,1471382,1,1,0,0,0,0,0
2017,larry sanders,Larry Sanders,5000000,1,1,0,0,0,0,0
2017,lauri markkanen,Lauri Markkanen,3821640,1,1,0,0,0,0,0
2017,lavoy allen,Lavoy Allen,3500000,1,1,0,0,0,0,0
2017,leandro barbosa,Leandro Barbosa,500000,1,1,0,0,0,0,0
2017,lebron james,LeBron James,33285709,1,1,0,0,0,0,0
2017,livio jean charles,Livio Jean-Charles,1242240,1,1,0,0,0,0,0
2017,london perrantes,London Perrantes,77250,1,1,0,0,0,1,0
2017,lonzo ball,Lonzo Ball,6286560,1,1,0,0,0,0,0
2017,lorenzo brown,Lorenzo Brown,77250,1,1,0,0,0,1,0
2017,louis williams,Louis Williams,7000000,1,1,0,0,0,0,0
2017,luc mbah a moute,Luc Mbah a Moute,2116955,1,1,0,0,0,0,0
2017,lucas nogueira,Lucas Nogueira,2947304,1,1,0,0,0,0,0
2017,luis montero,Luis Montero,77250,1,1,0,0,0,1,0
2017,luke babbitt,Luke Babbitt,1974159,1,1,0,0,0,0,0
2017,luke kennard,Luke Kennard,2759280,1,1,0,0,0,0,0
2017,luke kornet,Luke Kornet,77250,1,1,0,0,0,1,0
2017,luol deng,Luol Deng,17190000,1,1,0,0,0,0,0
2017,malachi richardson,Malachi Richardson,1504560,1,1,0,0,0,0,0
2017,malcolm brogdon,Malcolm Brogdon,1312611,1,1,0,0,0,0,0
2017,malcolm delaney,Malcolm Delaney,2500000,1,1,0,0,0,0,0
2017,malcolm miller,Malcolm Miller,77250,1,1,0,0,0,1,0
2017,malik beasley,Malik Beasley,1700640,1,1,0,0,0,0,0
2017,malik monk,Malik Monk,2904480,1,1,0,0,0,0,0
2017,mangok mathiang,Mangok Mathiang,77250,1,1,0,0,0,1,0
2017,manu ginobili,Manu Ginobili,2500000,1,1,0,0,0,0,0
2017,marc gasol,Marc Gasol,22642350,1,1,0,0,0,0,0
2017,marcin gortat,Marcin Gortat,12782609,1,1,0,0,0,0,0
2017,marco belinelli,Marco Belinelli,7082277,2,2,0,0,0,0,0
2017,marcus georges hunt,Marcus Georges-Hunt,1312611,1,1,0,0,0,0,0
2017,marcus morris,Marcus Morris,5000000,1,1,0,0,0,0,0
2017,marcus paige,Marcus Paige,77250,1,1,0,0,0,1,0
2017,marcus smart,Marcus Smart,4538019,1,1,0,0,0,0,0
2017,marcus thornton,Marcus Thornton II,46079,1,1,0,0,0,0,0
2017,mario chalmers,Mario Chalmers,2106407,1,1,0,0,0,0,0
2017,mario hezonja,Mario Hezonja,4078320,1,1,0,0,0,0,0
2017,markel brown,Markel Brown,77250,1,1,0,0,0,1,0
2017,markelle fultz,Markelle Fultz,7026240,1,1,0,0,0,0,0
2017,markieff morris,Markieff Morris,8000000,1,1,0,0,0,0,0
2017,marquese chriss,Marquese Chriss,3073800,1,1,0,0,0,0,0
2017,marquis teague,Marquis Teague,157944,1,1,0,0,0,0,0
2017,marreese speights,Marreese Speights,2116955,1,1,0,0,0,0,0
2017,marshall plumlee,Marshall Plumlee,77250,1,1,0,0,0,1,0
2017,marshon brooks,MarShon Brooks,86118,1,1,0,0,0,0,0
2017,marvin williams,Marvin Williams,13168750,1,1,0,0,0,0,0
2017,mason plumlee,Mason Plumlee,14041096,1,1,0,0,0,0,0
2017,matt barnes,Matt Barnes,6400625,1,1,0,0,0,0,0
2017,matt costello,Matt Costello,77250,1,1,0,0,0,1,0
2017,matt williams,Matt Williams,77250,1,1,0,0,0,1,0
2017,matthew dellavedova,Matthew Dellavedova,9607500,1,1,0,0,0,0,0
2017,maxi kleber,Maxi Kleber,815615,1,1,0,0,0,0,0
2017,meyers leonard,Meyers Leonard,9904495,1,1,0,0,0,0,0
2017,michael beasley,Michael Beasley,2116955,1,1,0,0,0,0,0
2017,michael carter williams,Michael Carter-Williams,2700000,1,1,0,0,0,0,0
2017,michael gbinije,Michael Gbinije,500000,1,1,0,0,0,0,0
2017,michael kidd gilchrist,Michael Kidd-Gilchrist,13000000,1,1,0,0,0,0,0
2017,michael young,Michael Young,77250,1,1,0,0,0,1,0
2017,mike conley,Mike Conley,28530608,1,1,0,0,0,0,0
2017,mike dunleavy,Mike Dunleavy,1600000,1,1,0,0,0,0,0
2017,mike james,Mike James,164802,2,2,0,0,0,1,0
2017,mike muscala,Mike Muscala,5000000,1,1,0,0,0,0,0
2017,mike scott,Mike Scott,1709538,1,1,0,0,0,0,0
2017,miles plumlee,Miles Plumlee,12400000,1,1,0,0,0,0,0
2017,milos teodosic,Milos Teodosic,6000000,1,1,0,0,0,0,0
2017,milton doyle,Milton Doyle,127250,2,1,0,0,0,0,0
2017,mindaugas kuzminskas,Mindaugas Kuzminskas,3028410,1,1,0,0,0,0,0
2017,mirza teletovic,Mirza Teletovic,10500000,1,1,0,0,0,0,0
2017,moe harkless,Moe Harkless,10662922,1,1,0,0,0,0,0
2017,monta ellis,Monta Ellis,2245400,1,1,0,0,0,0,0
2017,monte morris,Monte Morris,77250,1,1,0,0,0,1,0
2017,montrezl harrell,Montrezl Harrell,1471382,1,1,0,0,0,0,0
2017,myke henry,Myke Henry,77250,1,1,0,0,0,1,0
2017,myles turner,Myles Turner,2483040,1,1,0,0,0,0,0
2017,nate wolters,Nate Wolters,77250,1,1,0,0,0,1,0
2017,naz long,Naz Long,167158,1,1,0,0,0,0,0
2017,nemanja bjelica,Nemanja Bjelica,3950000,1,1,0,0,0,0,0
2017,nene,Nenê,3477600,1,1,0,0,0,0,0
2017,nerlens noel,Nerlens Noel,4187599,1,1,0,0,0,0,0
2017,nick collison,Nick Collison,2328652,1,1,0,0,0,0,0
2017,nick young,Nick Young,5192000,1,1,0,0,0,0,0
2017,nicolas batum,Nicolas Batum,22434783,1,1,0,0,0,0,0
2017,nicolas brussino,Nicolas Brussino,393041,1,1,0,0,0,0,0
2017,nigel hayes,Nigel Hayes,193532,3,3,0,0,0,0,0
2017,nik stauskas,Nik Stauskas,3807146,1,1,0,0,0,0,0
2017,nikola jokic,Nikola Jokic,1471382,1,1,0,0,0,0,0
2017,nikola mirotic,Nikola Mirotic,12500000,1,1,0,0,0,0,0
2017,nikola pekovic,Nikola Pekovic,11600000,1,1,0,0,0,0,0
2017,nikola vucevic,Nikola Vucevic,12250000,1,1,0,0,0,0,0
2017,noah vonleh,Noah Vonleh,4031018,1,1,0,0,0,0,0
2017,norman powell,Norman Powell,1471382,1,1,0,0,0,0,0
2017,og anunoby,OG Anunoby,1645200,1,1,0,0,0,0,0
2017,okaro white,Okaro White,1460927,2,2,0,0,0,0,0
2017,omari johnson,Omari Johnson,170495,1,1,0,0,0,0,0
2017,omer asik,Omer Asik,10595505,1,1,0,0,0,0,0
2017,omri casspi,Omri Casspi,2106470,1,1,0,0,0,0,0
2017,otto porter,Otto Porter,24773250,1,1,0,0,0,0,0
2017,pascal siakam,Pascal Siakam,1312611,1,1,0,0,0,0,0
2017,pat connaughton,Pat Connaughton,1471382,1,1,0,0,0,0,0
2017,patrick beverley,Patrick Beverley,5513514,1,1,0,0,0,0,0
2017,patrick mccaw,Patrick McCaw,1312611,1,1,0,0,0,0,0
2017,patrick mills,Patrick Mills,10714286,1,1,0,0,0,0,0
2017,patrick patterson,Patrick Patterson,5192000,1,1,0,0,0,0,0
2017,pau gasol,Pau Gasol,16000000,1,1,0,0,0,0,0
2017,paul george,Paul George,19300000,1,1,0,0,0,0,0
2017,paul millsap,Paul Millsap,30769231,1,1,0,0,0,0,0
2017,paul pierce,Paul Pierce,3679840,1,1,0,0,0,0,0
2017,paul zipser,Paul Zipser,1312611,1,1,0,0,0,0,0
2017,pj dozier,PJ Dozier,77250,1,1,0,0,0,1,0
2017,pj tucker,PJ Tucker,7590035,1,1,0,0,0,0,0
2017,quincy acy,Quincy Acy,1709538,1,1,0,0,0,0,0
2017,quincy pondexter,Quincy Pondexter,3853931,1,1,0,0,0,0,0
2017,quinn cook,Quinn Cook,189832,2,2,0,0,0,0,0
2017,rade zagorac,Rade Zagorac,950000,1,1,0,0,0,0,0
2017,rajon rondo,Rajon Rondo,6300000,2,2,0,0,0,0,0
2017,ramon sessions,Ramon Sessions,2986463,2,2,0,0,0,0,0
2017,rashad vaughn,Rashad Vaughn,2338653,2,2,0,0,0,0,0
2017,raul neto,Raul Neto,1471382,1,1,0,0,0,0,0
2017,raymond felton,Raymond Felton,2328652,1,1,0,0,0,0,0
2017,reggie bullock,Reggie Bullock,2500000,1,1,0,0,0,0,0
2017,reggie hearn,Reggie Hearn,77250,1,1,0,0,0,1,0
2017,reggie jackson,Reggie Jackson,16000000,1,1,0,0,0,0,0
2017,richard jefferson,Richard Jefferson,4828652,2,2,0,0,0,0,0
2017,richaun holmes,Richaun Holmes,1471382,1,1,0,0,0,0,0
2017,ricky rubio,Ricky Rubio,14100000,1,1,0,0,0,0,0
2017,rj hunter,RJ Hunter,77250,1,1,0,0,0,1,0
2017,robert covington,Robert Covington,16698103,1,1,0,0,0,0,0
2017,robin lopez,Robin Lopez,13788500,1,1,0,0,0,0,0
2017,rodney hood,Rodney Hood,2386864,1,1,0,0,0,0,0
2017,rodney mcgruder,Rodney McGruder,1312611,1,1,0,0,0,0,0
2017,rodney purvis,Rodney Purvis,165887,1,1,0,0,0,0,0
2017,ron baker,Ron Baker,4328000,1,1,0,0,0,0,0
2017,rondae hollis jefferson,Rondae Hollis-Jefferson,1455720,1,1,0,0,0,0,0
2017,ronnie price,Ronnie Price,2442455,1,1,0,0,0,0,0
2017,royce oneale,Royce O'Neale,815615,1,1,0,0,0,0,0
2017,rudy gay,Rudy Gay,8406000,1,1,0,0,0,0,0
2017,rudy gobert,Rudy Gobert,21224719,1,1,0,0,0,0,0
2017,russell westbrook,Russell Westbrook,28299399,1,1,0,0,0,0,0
2017,ryan anderson,Ryan Anderson,19578455,1,1,0,0,0,0,0
2017,ryan arcidiacono,Ryan Arcidiacono,77250,1,1,0,0,0,1,0
2017,salah mejri,Salah Mejri,1471382,1,1,0,0,0,0,0
2017,sam dekker,Sam Dekker,1794600,1,1,0,0,0,0,0
2017,scotty hopson,Scotty Hopson,74158,1,1,0,0,0,0,0
2017,sean kilpatrick,Sean Kilpatrick,4774445,4,4,0,0,0,0,0
2017,semi ojeleye,Semi Ojeleye,1291892,1,1,0,0,0,0,0
2017,serge ibaka,Serge Ibaka,20061729,1,1,0,0,0,0,0
2017,seth curry,Seth Curry,3028410,1,1,0,0,0,0,0
2017,shabazz muhammad,Shabazz Muhammad,1924755,2,2,0,0,0,0,0
2017,shabazz napier,Shabazz Napier,2361359,1,1,0,0,0,0,0
2017,shane larkin,Shane Larkin,1524305,1,1,0,0,0,0,0
2017,shaquille harrison,Shaquille Harrison,230399,1,1,0,0,0,0,0
2017,shaun livingston,Shaun Livingston,7692308,1,1,0,0,0,0,0
2017,sheldon mac,Sheldon Mac,1312611,1,1,0,0,0,0,0
2017,shelvin mack,Shelvin Mack,6000000,1,1,0,0,0,0,0
2017,sindarius thornwell,Sindarius Thornwell,815615,1,1,0,0,0,0,0
2017,skal labissiere,Skal Labissiere,1312611,1,1,0,0,0,0,0
2017,smith,JR Smith,13760000,1,1,0,0,0,0,0
2017,solomon hill,Solomon Hill,12236535,1,1,0,0,0,0,0
2017,spencer dinwiddie,Spencer Dinwiddie,1524305,1,1,0,0,0,0,0
2017,spencer hawes,Spencer Hawes,2007058,1,1,0,0,0,0,0
2017,stanley johnson,Stanley Johnson,3097800,1,1,0,0,0,0,0
2017,stephen curry,Stephen Curry,34682550,1,1,0,0,0,0,0
2017,sterling brown,Sterling Brown,815615,1,1,0,0,0,0,0
2017,steven adams,Steven Adams,22471911,1,1,0,0,0,0,0
2017,taj gibson,Taj Gibson,14000000,1,1,0,0,0,0,0
2017,tarik black,Tarik Black,3290000,1,1,0,0,0,0,0
2017,taurean prince,Taurean Prince,2422560,1,1,0,0,0,0,0
2017,terrance ferguson,Terrance Ferguson,1785000,1,1,0,0,0,0,0
2017,terrence ross,Terrence Ross,10500000,1,1,0,0,0,0,0
2017,terry rozier,Terry Rozier,1988520,1,1,0,0,0,0,0
2017,thabo sefolosha,Thabo Sefolosha,5250000,1,1,0,0,0,0,0
2017,thaddeus young,Thaddeus Young,12921348,1,1,0,0,0,0,0
2017,thomas bryant,Thomas Bryant,815615,1,1,0,0,0,0,0
2017,thon maker,Thon Maker,3086784,1,1,0,0,0,0,0
2017,tim frazier,Tim Frazier,2000000,1,1,0,0,0,0,0
2017,tim hardaway,Tim Hardaway Jr,16500000,1,1,0,0,0,0,0
2017,tim quarterman,Tim Quarterman,96406,1,1,0,0,0,0,0
2017,timofey mozgov,Timofey Mozgov,15280000,1,1,0,0,0,0,0
2017,timothe luwawu,Timothe Luwawu,1594590,1,1,0,0,0,0,0
2017,tj leaf,TJ Leaf,2028360,1,1,0,0,0,0,0
2017,tj mcconnell,TJ McConnell,1471382,1,1,0,0,0,0,0
2017,tj warren,TJ Warren,3152930,1,1,0,0,0,0,0
2017,tobias harris,Tobias Harris,16000000,1,1,0,0,0,0,0
2017,tomas satoransky,Tomas Satoransky,3000000,1,1,0,0,0,0,0
2017,tony allen,Tony Allen,1471382,1,1,0,0,0,0,0
2017,tony bradley,Tony Bradley,1414920,1,1,0,0,0,0,0
2017,tony parker,Tony Parker,15453126,1,1,0,0,0,0,0
2017,tony snell,Tony Snell,9821429,1,1,0,0,0,0,0
2017,torrey craig,Torrey Craig,77250,1,1,0,0,0,1,0
2017,travis wear,Travis Wear,304051,1,1,0,0,0,0,0
2017,treveon graham,Treveon Graham,1312611,1,1,0,0,0,0,0
2017,trevor ariza,Trevor Ariza,7400000,1,1,0,0,0,0,0
2017,trevor booker,Trevor Booker,9571137,2,2,0,0,0,0,0
2017,trey burke,Trey Burke,784160,1,1,0,0,0,0,0
2017,trey lyles,Trey Lyles,2441400,1,1,0,0,0,0,0
2017,trey mckinney jones,Trey McKinney-Jones,46079,1,1,0,0,0,0,0
2017,tristan thompson,Tristan Thompson,16400000,1,1,0,0,0,0,0
2017,troy daniels,Troy Daniels,3408520,1,1,0,0,0,0,0
2017,troy williams,Troy Williams,1842176,2,2,0,0,0,0,0
2017,ty lawson,Ty Lawson,119009,1,1,0,0,0,0,0
2017,tyler cavanaugh,Tyler Cavanaugh,77250,1,1,0,0,0,1,0
2017,tyler dorsey,Tyler Dorsey,815615,1,1,0,0,0,0,0
2017,tyler ennis,Tyler Ennis,1524305,1,1,0,0,0,0,0
2017,tyler johnson,Tyler Johnson,5821260,1,1,0,0,0,0,0
2017,tyler lydon,Tyler Lydon,1579440,1,1,0,0,0,0,0
2017,tyler ulis,Tyler Ulis,1312611,1,1,0,0,0,0,0
2017,tyler zeller,Tyler Zeller,1709538,1,1,0,0,0,0,0
2017,tyreke evans,Tyreke Evans,3290000,1,1,0,0,0,0,0
2017,tyrone wallace,Tyrone Wallace,77250,1,1,0,0,0,1,0
2017,tyson chandler,Tyson Chandler,13000000,1,1,0,0,0,0,0
2017,tyus jones,Tyus Jones,1471382,1,1,0,0,0,0,0
2017,udonis haslem,Udonis Haslem,2328652,1,1,0,0,0,0,0
2017,vander blue,Vander Blue,77250,1,1,0,0,0,1,0
2017,victor oladipo,Victor Oladipo,21000000,1,1,0,0,0,0,0
2017,vince carter,Vince Carter,8000000,1,1,0,0,0,0,0
2017,vince hunter,Vince Hunter,77250,1,1,0,0,0,1,0
2017,vj beachem,VJ Beachem,50000,1,1,0,0,0,0,0
2017,wade baldwin,Wade Baldwin,2254292,2,2,0,0,0,0,0
2017,walter lemon,Walter Lemon Jr,92159,1,1,0,0,0,0,0
2017,wayne ellington,Wayne Ellington,6270000,1,1,0,0,0,0,0
2017,wayne selden,Wayne Selden,1312611,1,1,0,0,0,0,0
2017,wesley iwundu,Wesley Iwundu,1050000,1,1,0,0,0,0,0
2017,wesley johnson,Wesley Johnson,5881260,1,1,0,0,0,0,0
2017,wesley matthews,Wesley Matthews,17884175,1,1,0,0,0,0,0
2017,will barton,Will Barton,3533333,1,1,0,0,0,0,0
2017,willie cauley stein,Willie Cauley-Stein,3704160,1,1,0,0,0,0,0
2017,willie reed,Willie Reed,1471382,1,1,0,0,0,0,0
2017,willy hernangomez,Willy Hernangomez,1435750,1,1,0,0,0,0,0
2017,wilson chandler,Wilson Chandler,12016854,1,1,0,0,0,0,0
2017,xavier munford,Xavier Munford,77250,1,1,0,0,0,1,0
2017,xavier rathan mayes,Xavier Rathan-Mayes,46079,1,1,0,0,0,0,0
2017,xavier silas,Xavier Silas,74158,1,1,0,0,0,0,0
2017,yakuba ouattara,Yakuba Ouattara,77250,1,1,0,0,0,1,0
2017,yogi ferrell,Yogi Ferrell,1312611,1,1,0,0,0,0,0
2017,zach collins,Zach Collins,3057240,1,1,0,0,0,0,0
2017,zach lavine,Zach LaVine,3202217,1,1,0,0,0,0,0
2017,zach randolph,Zach Randolph,12307692,1,1,0,0,0,0,0
2017,zaza pachulia,Zaza Pachulia,3477600,1,1,0,0,0,0,0
2017,zhou qi,Zhou Qi,815615,1,1,0,0,0,0,0
2018,aaron gordon,Aaron Gordon,21590909,1,1,0,0,0,0,0
2018,aaron holiday,Aaron Holiday,1914480,1,1,0,0,0,0,0
2018,abdel nader,Abdel Nader,1378242,1,1,0,0,0,0,0
2018,al farouq aminu,Al-Farouq Aminu,6957105,1,1,0,0,0,0,0
