PLAYER_ID,PLAYER_NAME,draft_year,macro_archetype,shot_style_subtype,hybrid_archetype_label,prototype_fit_ambiguity,identity_drift_class,realistic_comp_list,realistic_comp_similarity_mean,matched_comp_salary_list,comp_salary_match_count,comp_salary_match_rate,comp_salary_anchor_weighted_mean,comp_salary_anchor_p25,comp_salary_anchor_p50,comp_salary_anchor_p75,comp_salary_anchor_support,median_comp_group_points,median_comp_group_minutes,median_comp_group_rebounds,median_comp_group_assists,ceiling_comp_PLAYER_NAME,ceiling_comp_supported,ceiling_comp_note,supporting_shot_style_explanation,block2_market_context_interpretation,historical_year5_salary_cap_pct_observed,historical_year5_salary_observed_flag,historical_year5_salary_match_type
101114,Deron Williams,2005,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,0.5388305786538332,role_shifting_materially,"T.J. Ford, Brandon Roy, Raymond Felton, Jameer Nelson, Steve Francis",6.870156004054896,"T.J. Ford, Brandon Roy, Raymond Felton, Jameer Nelson, Steve Francis",5,1.0,0.17017758798645846,0.1312201772324471,0.1438072982203846,0.2329353593825374,medium,843.0,2133.0,207.5,334.5,Allen Iverson,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.131 to 0.233 of cap, with a weighted midpoint near 0.144. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.2135857885615251,1,exact_normalized_name
101115,Andrew Bynum,2005,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,0.9081419560368784,role_shifting_materially,"Andrew Bogut, Zaza Pachulia, Alexander Johnson, Tyson Chandler, Sean Williams",7.808132499532965,"Andrew Bogut, Zaza Pachulia, Tyson Chandler, Sean Williams",4,0.8,0.11222537150898106,0.0719036491101923,0.1733102253032929,0.1733102253032929,medium,398.5,1287.5,357.0,54.0,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.072 to 0.173 of cap, with a weighted midpoint near 0.173. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.2171056845753899,1,exact_normalized_name
101117,Yaroslav Korolev,2005,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,0.7217518032454739,insufficient_data,"Daniel Ewing, Brandon Armstrong, Chris Jefferies, William Avery, Reece Gaines",14.658507708780444,,0,0.0,,,,,insufficient,80.0,195.0,28.5,8.0,Ray Allen,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Self-created midrange-heavy profiles with intermediate-area usage.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,0,unmatched
101118,Sean May,2005,Low-Usage Interior Bigs,Midrange Shot Creators,Low-Usage Interior Bigs | Midrange Shot Creators,0.9327579336220794,role_shifting_materially,"Josh Howard, Justin Reed, Al Thornton, Mehmet Okur, Lou Williams",8.65473709401322,"Josh Howard, Justin Reed, Mehmet Okur, Lou Williams",4,0.8,0.10911021512194014,0.0268064076346284,0.1617832104979327,0.1617832104979327,low,536.0,1394.5,202.5,66.5,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.162 of cap, with a weighted midpoint near 0.162. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0153358925476603,1,exact_normalized_name
101119,Rashad McCants,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.8525152104046496,role_shifting_materially,"JR Smith, Mike Miller, Quincy Lewis, Jason Richardson, DerMarr Johnson",5.005695232436333,"JR Smith, Mike Miller, Quincy Lewis, Jason Richardson, DerMarr Johnson",5,1.0,0.08558962462146157,0.0169830408023706,0.0849523006134969,0.1367677228174151,high,722.0,1664.5,156.0,129.0,Vince Carter,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.017 to 0.137 of cap, with a weighted midpoint near 0.085. Comp-market support is high, and the early-career drift class is role_shifting_materially.",,0,unmatched
101120,Antoine Wright,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.7441845447877314,role_shifting_materially,"Dion Glover, Dahntay Jones, Kyle Lowry, Linas Kleiza, Carlos Delfino",5.961862028257126,"Dion Glover, Dahntay Jones, Kyle Lowry, Carlos Delfino",4,0.8,0.041833550260178494,0.0135496494697105,0.0228102189781021,0.0335815387380909,high,473.0,1057.0,199.0,76.5,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.014 to 0.034 of cap, with a weighted midpoint near 0.023. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0365779896013864,1,exact_normalized_name
101121,Joey Graham,2005,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,0.9855236147336212,role_shifting_materially,"Linas Kleiza, Mehmet Okur, Carlos Delfino, Corey Maggette, Luol Deng",5.93197500297706,"Mehmet Okur, Carlos Delfino, Corey Maggette, Luol Deng",4,0.8,0.12983149795075644,0.0335815387380909,0.1596715328467153,0.1666666666666666,high,877.5,1602.5,297.0,117.5,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.034 to 0.167 of cap, with a weighted midpoint near 0.160. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0153358925476603,1,exact_normalized_name
101122,Danny Granger,2005,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,0.8695000792184052,role_shifting_materially,"Danilo Gallinari, Brandon Knight, Kristaps Porziņģis, Kawhi Leonard, Zach LaVine",5.910065354724805,"Danilo Gallinari, Brandon Knight, Kristaps Porziņģis, Kawhi Leonard, Zach LaVine",5,1.0,0.20580543742667687,0.1914223168971915,0.1928571428571428,0.2343928571428571,high,946.5,1426.0,221.0,83.0,Paul Pierce,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.191 to 0.234 of cap, with a weighted midpoint near 0.193. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.172105719237435,1,exact_normalized_name
101123,Gerald Green,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.7568598643532443,role_shifting_materially,"Quincy Douby, Juan Dixon, Richard Hamilton, Jarvis Hayes, Salim Stoudamire",5.793482004706161,"Juan Dixon, Richard Hamilton, Jarvis Hayes",3,0.6,0.07259869874157826,0.0215710947330577,0.0479909664063235,0.1482664233576642,medium,471.0,1034.0,75.0,62.0,Paul Pierce,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.022 to 0.148 of cap, with a weighted midpoint near 0.048. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",,0,unmatched
101124,Hakim Warrick,2005,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,0.623182239140132,role_shifting_materially,"Stromile Swift, Kenny Thomas, Devin Harris, Chris Kaman, Josh Smith",6.135817841450271,"Stromile Swift, Kenny Thomas, Devin Harris, Chris Kaman, Josh Smith",5,1.0,0.14273640533000395,0.1329243353783231,0.1366105539092774,0.1545928455869135,high,560.0,1398.0,392.0,77.0,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.133 to 0.155 of cap, with a weighted midpoint near 0.137. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0519930675909878,1,exact_normalized_name
101125,Julius Hodge,2005,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,0.8085215453389316,insufficient_data,,,,0,,,,,,,,,,,,,No supported ceiling comp surfaced for this profile.,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,0,unmatched
101126,Nate Robinson,2005,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,0.6984757664237479,role_shifting_materially,"Jason Richardson, Jameer Nelson, Rashad McCants, Rudy Gay, Francisco Garcia",5.430798177579995,"Jason Richardson, Jameer Nelson, Rudy Gay, Francisco Garcia",4,0.8,0.1618960560334059,0.1312201772324471,0.1795734949494949,0.1795734949494949,high,687.0,1614.0,180.0,120.0,Allen Iverson,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.131 to 0.180 of cap, with a weighted midpoint near 0.180. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0693240901213171,1,exact_normalized_name
101127,Jarrett Jack,2005,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,0.7700789022174972,role_shifting_materially,"Joe Johnson, Andrea Bargnani, Luke Ridnour, Vladimir Radmanovic, Gordan Giricek",5.824324296758135,"Joe Johnson, Andrea Bargnani, Luke Ridnour, Vladimir Radmanovic, Gordan Giricek",5,1.0,0.12809179266387608,0.0639627272727272,0.1168434298040625,0.1464406312452622,high,663.5,1443.0,183.5,69.0,Chauncey Billups,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.064 to 0.146 of cap, with a weighted midpoint near 0.117. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0779896013864818,1,exact_normalized_name
101128,Francisco Garcia,2005,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,0.9392574717435928,role_shifting_materially,"Casey Jacobsen, Nate Robinson, Rashad McCants, Mike Miller, Troy Murphy",5.766709940817177,"Casey Jacobsen, Nate Robinson, Mike Miller, Troy Murphy",4,0.8,0.08762283474943078,0.0005881245883127,0.0693240901213171,0.1367677228174151,high,431.0,1092.0,91.5,74.5,Vince Carter,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.001 to 0.137 of cap, with a weighted midpoint near 0.069. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.1005199306759098,1,exact_normalized_name
101129,Luther Head,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.6151984951636765,role_shifting_materially,"Mike Miller, Keyon Dooling, Francisco Garcia, Dan Dickau, Keith Bogans",6.445382020142212,"Mike Miller, Keyon Dooling, Francisco Garcia, Dan Dickau, Keith Bogans",5,1.0,0.07080544949642963,0.0438612259572173,0.0518155264891314,0.1005199306759098,high,341.0,1137.0,110.5,76.0,Ray Allen,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.044 to 0.101 of cap, with a weighted midpoint near 0.052. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0153358925476603,1,exact_normalized_name
101130,Johan Petro,2005,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,0.6449240642733871,role_shifting_materially,"Hanno Mottola, Quincy Lewis, Spencer Hawes, LaMarcus Aldridge, Shaun Livingston",6.771830657855759,"Quincy Lewis, Spencer Hawes, LaMarcus Aldridge, Shaun Livingston",4,0.8,0.06745512586514078,0.0046154425182481,0.0063053851397409,0.0697922954999655,medium,357.5,1154.5,221.0,103.5,Vince Carter,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.005 to 0.070 of cap, with a weighted midpoint near 0.006. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0153358925476603,1,exact_normalized_name
101131,Jason Maxiell,2005,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,0.6034700402880048,role_shifting_materially,"Loren Woods, Nick Collison, Curtis Borchardt, Chris Wilcox, Jamaal Magloire",7.120777100715317,"Loren Woods, Nick Collison, Chris Wilcox, Jamaal Magloire",4,0.8,0.10505109550310454,0.0157575757575757,0.1033614955959014,0.1176249176625576,medium,214.5,706.0,213.5,32.0,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.118 of cap, with a weighted midpoint near 0.103. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0866551126516464,1,exact_normalized_name
101132,Linas Kleiza,2005,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,0.8326355093886925,role_shifting_materially,"Corey Maggette, Leandro Barbosa, Joey Graham, Kirk Snyder, Dion Glover",5.040035549251174,"Corey Maggette, Leandro Barbosa, Joey Graham, Dion Glover",4,0.8,0.07854745813945878,0.0228102189781021,0.1006651087542692,0.1596715328467153,high,415.0,1042.5,150.0,76.5,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.023 to 0.160 of cap, with a weighted midpoint near 0.101. Comp-market support is high, and the early-career drift class is role_shifting_materially.",,0,unmatched
101133,Ian Mahinmi,2005,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,0.914968885899581,insufficient_data,,,,0,,,,,,,,,,,,,No supported ceiling comp surfaced for this profile.,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0.0187112651646447,1,exact_normalized_name
101134,Wayne Simien,2005,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,0.7720418902635826,insufficient_data,"Royal Ivey, Travis Outlaw, Willie Green, DerMarr Johnson, Rodney Carney",10.251230602671807,"Royal Ivey, Travis Outlaw, Willie Green, DerMarr Johnson, Rodney Carney",5,1.0,0.03429197562396613,0.0145698193592365,0.0169830408023706,0.0556174725867337,low,319.0,857.0,111.5,34.0,Vince Carter,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.056 of cap, with a weighted midpoint near 0.017. Comp-market support is low, and the early-career drift class is insufficient_data.",,0,unmatched
101135,David Lee,2005,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,0.7002718444203379,role_shifting_materially,"Dwight Howard, Dan Gadzuric, Josh Childress, Jake Voskuhl, Tyson Chandler",8.283761629774435,"Dwight Howard, Dan Gadzuric, Jake Voskuhl, Tyson Chandler",4,0.8,0.14086939980755647,0.0988437941093441,0.0988437941093441,0.2344580777096114,medium,436.0,1459.0,247.5,54.0,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.099 to 0.234 of cap, with a weighted midpoint near 0.099. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.121317157712305,1,exact_normalized_name
101136,Salim Stoudamire,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.6778856567571212,insufficient_data,"Juan Dixon, Jarvis Hayes, Rudy Fernandez, Gerald Green, Ben Gordon",5.875253452242076,"Juan Dixon, Jarvis Hayes, Rudy Fernandez, Ben Gordon",4,0.8,0.052549140878329514,0.0215710947330577,0.0375653469781545,0.0479909664063235,high,553.0,1560.0,168.0,97.0,Steve Nash,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.022 to 0.048 of cap, with a weighted midpoint near 0.038. Comp-market support is high, and the early-career drift class is insufficient_data.",,0,unmatched
101137,Daniel Ewing,2005,Perimeter Wings & Connectors,Midrange Shot Creators,Perimeter Wings & Connectors | Midrange Shot Creators,0.8492627725430999,insufficient_data,"Quincy Douby, Will Solomon, Eddie Griffin, Luke Ridnour, Jumaine Jones",7.051378769858364,"Eddie Griffin, Luke Ridnour, Jumaine Jones",3,0.6,0.06702162378175612,0.0342153284671532,0.0505050505050505,0.1168434298040625,medium,440.5,1348.0,142.0,53.0,Dirk Nowitzki,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.034 to 0.117 of cap, with a weighted midpoint near 0.051. Comp-market support is medium, and the early-career drift class is insufficient_data.",,0,unmatched
101138,Brandon Bass,2005,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,0.7116542126579553,role_shifting_materially,"Rafael Araujo, Lee Nailon, Matt Barnes, Joey Graham, Melvin Ely",7.29723588295024,"Matt Barnes, Joey Graham, Melvin Ely",3,0.6,0.030443634220377543,0.0145164392584925,0.0153358925476603,0.062177717135598,medium,170.0,601.0,144.0,24.0,Allen Iverson,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.062 of cap, with a weighted midpoint near 0.015. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0693240901213171,1,exact_normalized_name
101139,CJ Miles,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.636803688963265,role_shifting_materially,"Casey Jacobsen, Rashad McCants, Jay Williams, Keith Bogans, Bostjan Nachbar",6.223394241389004,"Casey Jacobsen, Keith Bogans, Bostjan Nachbar",3,0.6,0.02838244666182635,0.0005881245883127,0.0438612259572173,0.047049967065023,medium,351.5,1092.0,91.5,74.5,Allen Iverson,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.001 to 0.047 of cap, with a weighted midpoint near 0.044. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0641247833622183,1,exact_normalized_name
101141,Ersan Ilyasova,2005,Perimeter Wings & Connectors,Midrange Shot Creators,Perimeter Wings & Connectors | Midrange Shot Creators,0.8033900034748959,insufficient_data,"Quincy Lewis, Bostjan Nachbar, Gordan Giricek, Morris Peterson, DerMarr Johnson",6.2323097952579865,"Quincy Lewis, Bostjan Nachbar, Gordan Giricek, Morris Peterson, DerMarr Johnson",5,1.0,0.040660246715340416,0.0169830408023706,0.0351277372262773,0.047049967065023,high,354.0,924.0,96.0,55.0,Ray Allen,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.017 to 0.047 of cap, with a weighted midpoint near 0.035. Comp-market support is high, and the early-career drift class is insufficient_data.",0.0363951473136915,1,exact_normalized_name
101142,Ronny Turiaf,2005,Low-Usage Interior Bigs,Midrange Shot Creators,Low-Usage Interior Bigs | Midrange Shot Creators,0.628201229135082,role_shifting_materially,"Marc Gasol, Carl Landry, Darius Songaila, Carlos Delfino, Zoran Planinic",8.675585177525608,"Marc Gasol, Carl Landry, Darius Songaila, Carlos Delfino",4,0.8,0.12018574763815654,0.0686929519149336,0.1464406312452622,0.2226275584039694,low,519.0,1369.5,229.5,79.0,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.069 to 0.223 of cap, with a weighted midpoint near 0.146. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0717504332755632,1,exact_normalized_name
101143,Travis Diener,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.6505032968864342,role_shifting_materially,"AJ Price, Daequan Cook, Rashad Vaughn, Terrence Ross, Raul Neto",5.739057301438161,"AJ Price, Daequan Cook, Terrence Ross, Raul Neto",4,0.8,0.047386957944583655,0.0161541096474036,0.0161541096474036,0.0575693956309006,high,231.0,586.5,61.5,46.0,Steve Nash,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.058 of cap, with a weighted midpoint near 0.016. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0301559792027729,1,exact_normalized_name
101144,Von Wafer,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.9288454237073106,role_shifting_materially,"Wang Zhi-zhi, Quincy Lewis, Rashad McCants, Rodney Buford, Gordan Giricek",8.908623131116217,"Wang Zhi-zhi, Quincy Lewis, Rodney Buford, Gordan Giricek",4,0.8,0.026873978236497252,0.0046154425182481,0.0351277372262773,0.059784283759124,low,248.0,573.0,74.0,27.0,Chauncey Billups,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.005 to 0.060 of cap, with a weighted midpoint near 0.035. Comp-market support is low, and the early-career drift class is role_shifting_materially.",,0,unmatched
101145,Monta Ellis,2005,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,0.7636731531591644,role_shifting_materially,"Mickael Pietrus, Eric Gordon, Jason Richardson, Troy Murphy, Gilbert Arenas",7.823334761960899,"Mickael Pietrus, Eric Gordon, Jason Richardson, Troy Murphy, Gilbert Arenas",5,1.0,0.162191965760904,0.1487894747474747,0.1795734949494949,0.2069333333333333,medium,722.0,1316.5,146.5,138.0,Manu Ginobili,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.149 to 0.207 of cap, with a weighted midpoint near 0.180. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.1906412478336221,1,exact_normalized_name
101146,Roko Ukic,2005,Perimeter Wings & Connectors,Midrange Shot Creators,Perimeter Wings & Connectors | Midrange Shot Creators,0.687484009476392,insufficient_data,"Zoran Planinic, Kirk Snyder, Dion Glover, Antoine Wright, Julian Wright",7.711432901538354,"Dion Glover, Antoine Wright",2,0.4,0.029497822606821624,0.0228102189781021,0.0228102189781021,0.0365779896013864,low,244.0,769.0,130.5,53.0,Allen Iverson,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.023 to 0.037 of cap, with a weighted midpoint near 0.023. Comp-market support is low, and the early-career drift class is insufficient_data.",0.0052553206239168,1,exact_normalized_name
101147,Chris Taft,2005,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,0.8497900784826314,insufficient_data,"Jabari Smith, Hasheem Thabeet, Julian Wright, Nick Fazekas, Brendan Haywood",13.406066278147645,"Jabari Smith, Hasheem Thabeet, Brendan Haywood",3,0.6,0.03799652135982647,0.0164131752906314,0.0204502462550486,0.0808080808080808,low,103.0,260.0,86.0,11.0,Tracy McGrady,1.0,Ceiling comp is upside-only context and should not be used as the primary pricing anchor.,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.081 of cap, with a weighted midpoint near 0.020. Comp-market support is low, and the early-career drift class is insufficient_data.",,0,unmatched
101148,Mile Ilic,2005,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,0.6953217653577781,insufficient_data,,,,0,,,,,,,,,,,,,No supported ceiling comp surfaced for this profile.,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,0,unmatched
101149,Martynas Andriuskevicius,2005,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,0.7437854239549853,insufficient_data,,,,0,,,,,,,,,,,,,No supported ceiling comp surfaced for this profile.,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,0,unmatched
