PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
1495,2004-05,00,1610612759,SAS,29.0,66,66,2203,517,1042,0.496,3,9,0.333,305,455,0.67,202,530,732,179,45,174,127,144,1342,Tim Duncan
1495,2005-06,00,1610612759,SAS,30.0,80,80,2784,574,1185,0.484,2,5,0.4,335,533,0.629,231,650,881,253,70,162,198,219,1485,Tim Duncan
1495,2006-07,00,1610612759,SAS,31.0,80,80,2726,618,1131,0.546,1,9,0.111,362,568,0.637,213,633,846,273,66,190,224,203,1599,Tim Duncan
1495,2007-08,00,1610612759,SAS,32.0,78,78,2651,585,1178,0.497,0,4,0.0,338,463,0.73,237,644,881,218,56,152,178,185,1508,Tim Duncan
1495,2008-09,00,1610612759,SAS,33.0,75,75,2523,558,1107,0.504,0,2,0.0,334,483,0.692,201,599,800,264,38,126,165,173,1450,Tim Duncan
1495,2009-10,00,1610612759,SAS,34.0,78,77,2438,561,1082,0.518,2,11,0.182,271,374,0.725,221,567,788,246,45,117,140,152,1395,Tim Duncan
1495,2010-11,00,1610612759,SAS,35.0,76,76,2156,419,838,0.5,0,4,0.0,184,257,0.716,169,509,678,203,50,146,122,119,1022,Tim Duncan
1495,2011-12,00,1610612759,SAS,36.0,58,58,1634,361,733,0.492,0,4,0.0,173,249,0.695,110,410,520,132,38,88,97,98,895,Tim Duncan
1495,2012-13,00,1610612759,SAS,37.0,69,69,2078,490,976,0.502,2,7,0.286,245,300,0.817,124,562,686,184,50,183,147,117,1227,Tim Duncan
1495,2013-14,00,1610612759,SAS,38.0,74,74,2158,444,906,0.49,0,5,0.0,231,316,0.731,158,563,721,220,43,139,159,134,1119,Tim Duncan
1495,2014-15,00,1610612759,SAS,39.0,77,77,2227,419,819,0.512,2,7,0.286,230,311,0.74,170,534,704,230,63,151,131,165,1070,Tim Duncan
1495,2015-16,00,1610612759,SAS,40.0,61,60,1536,215,441,0.488,0,2,0.0,92,131,0.702,115,332,447,163,47,78,90,125,522,Tim Duncan
1497,1997-98,00,1610612738,BOS,21.0,51,44,1296,177,454,0.39,64,189,0.339,147,180,0.817,40,73,113,217,77,2,118,118,565,Chauncey Billups
1497,1997-98,00,1610612761,TOR,21.0,29,26,920,103,295,0.349,43,136,0.316,79,86,0.919,22,55,77,97,30,2,56,54,328,Chauncey Billups
1497,1997-98,00,0,TOT,21.0,80,70,2216,280,749,0.374,107,325,0.329,226,266,0.85,62,128,190,314,107,4,174,172,893,Chauncey Billups
1497,1998-99,00,1610612743,DEN,22.0,45,41,1488,191,495,0.386,85,235,0.362,157,172,0.913,24,72,96,173,58,14,98,115,624,Chauncey Billups
1497,1999-00,00,1610612743,DEN,23.0,13,5,305,34,101,0.337,7,41,0.171,37,44,0.841,8,26,34,39,10,2,24,27,112,Chauncey Billups
1497,2000-01,00,1610612750,MIN,24.0,77,33,1790,248,587,0.422,73,194,0.376,144,171,0.842,32,126,158,260,51,11,111,178,713,Chauncey Billups
1497,2001-02,00,1610612750,MIN,25.0,82,54,2355,348,823,0.423,124,315,0.394,207,234,0.885,35,191,226,450,66,17,138,169,1027,Chauncey Billups
1497,2002-03,00,1610612765,DET,26.0,74,74,2327,366,870,0.421,149,380,0.392,318,362,0.878,38,235,273,287,63,15,134,136,1199,Chauncey Billups
1497,2003-04,00,1610612765,DET,27.0,78,78,2758,392,996,0.394,130,335,0.388,404,460,0.878,35,241,276,446,84,8,189,177,1318,Chauncey Billups
1497,2004-05,00,1610612765,DET,28.0,80,80,2866,404,913,0.442,165,387,0.426,343,382,0.898,48,223,271,464,81,9,180,194,1316,Chauncey Billups
1497,2005-06,00,1610612765,DET,29.0,81,81,2925,423,1012,0.418,184,425,0.433,465,520,0.894,41,211,252,699,71,8,170,160,1495,Chauncey Billups
1497,2006-07,00,1610612765,DET,30.0,70,70,2533,348,815,0.427,109,316,0.345,386,437,0.883,23,214,237,502,84,17,140,161,1191,Chauncey Billups
1497,2007-08,00,1610612765,DET,31.0,78,78,2522,393,877,0.448,137,342,0.401,401,437,0.918,42,170,212,529,101,17,160,130,1324,Chauncey Billups
1497,2008-09,00,1610612765,DET,32.0,2,2,70,7,21,0.333,2,7,0.286,9,10,0.9,1,9,10,15,3,1,4,3,25,Chauncey Billups
1497,2008-09,00,1610612743,DEN,32.0,77,77,2719,403,959,0.42,160,390,0.41,409,448,0.913,31,198,229,491,90,17,173,158,1375,Chauncey Billups
1497,2008-09,00,0,TOT,32.0,79,79,2788,410,980,0.418,162,397,0.408,418,458,0.913,32,207,239,506,93,18,177,161,1400,Chauncey Billups
1497,2009-10,00,1610612743,DEN,33.0,73,73,2490,402,962,0.418,157,407,0.386,466,512,0.91,25,203,228,409,82,9,177,153,1427,Chauncey Billups
1497,2010-11,00,1610612743,DEN,34.0,51,51,1646,235,536,0.438,105,238,0.441,265,287,0.923,12,113,125,271,52,12,129,94,840,Chauncey Billups
1497,2010-11,00,1610612752,NYK,34.0,21,21,664,104,258,0.403,41,125,0.328,119,132,0.902,13,52,65,116,19,2,48,52,368,Chauncey Billups
1497,2010-11,00,0,TOT,34.0,72,72,2310,339,794,0.427,146,363,0.402,384,419,0.916,25,165,190,387,71,14,177,146,1208,Chauncey Billups
1497,2011-12,00,1610612746,LAC,35.0,20,20,607,83,228,0.364,48,125,0.384,85,95,0.895,4,46,50,80,9,3,38,40,299,Chauncey Billups
1497,2012-13,00,1610612746,LAC,36.0,22,22,418,53,132,0.402,33,90,0.367,45,48,0.938,2,30,32,49,12,1,26,25,184,Chauncey Billups
1497,2013-14,00,1610612765,DET,37.0,19,7,309,24,79,0.304,14,48,0.292,10,12,0.833,4,24,28,42,8,1,25,25,72,Chauncey Billups
1503,1997-98,00,1610612761,TOR,19.0,64,17,1179,179,398,0.45,14,41,0.341,79,111,0.712,105,164,269,98,49,61,66,86,451,Tracy McGrady
1503,1998-99,00,1610612761,TOR,20.0,49,2,1106,168,385,0.436,8,35,0.229,114,157,0.726,120,158,278,113,52,66,80,94,458,Tracy McGrady
1503,1999-00,00,1610612761,TOR,21.0,79,34,2462,459,1018,0.451,18,65,0.277,277,392,0.707,188,313,501,263,90,151,160,201,1213,Tracy McGrady
1503,2000-01,00,1610612753,ORL,22.0,77,77,3087,788,1724,0.457,59,166,0.355,430,587,0.733,192,388,580,352,116,118,198,160,2065,Tracy McGrady
1503,2001-02,00,1610612753,ORL,23.0,76,76,2912,715,1586,0.451,103,283,0.364,415,555,0.748,150,447,597,400,119,73,189,139,1948,Tracy McGrady
1503,2002-03,00,1610612753,ORL,24.0,75,74,2954,829,1813,0.457,173,448,0.386,576,726,0.793,121,367,488,411,124,59,195,156,2407,Tracy McGrady
1503,2003-04,00,1610612753,ORL,25.0,67,67,2675,653,1566,0.417,174,513,0.339,398,500,0.796,95,307,402,370,93,42,179,129,1878,Tracy McGrady
1503,2004-05,00,1610612745,HOU,26.0,78,78,3182,715,1660,0.431,142,435,0.326,431,557,0.774,71,413,484,448,135,52,201,167,2003,Tracy McGrady
1503,2005-06,00,1610612745,HOU,27.0,47,47,1745,410,1011,0.406,73,234,0.312,254,340,0.747,46,261,307,225,59,41,120,88,1147,Tracy McGrady
1503,2006-07,00,1610612745,HOU,28.0,71,71,2539,638,1480,0.431,126,381,0.331,345,488,0.707,56,322,378,458,92,36,213,136,1747,Tracy McGrady
1503,2007-08,00,1610612745,HOU,29.0,66,62,2440,548,1307,0.419,86,295,0.292,245,358,0.684,42,297,339,387,68,30,160,91,1427,Tracy McGrady
1503,2008-09,00,1610612745,HOU,30.0,35,35,1181,188,485,0.388,44,117,0.376,125,156,0.801,20,134,154,175,42,15,69,38,545,Tracy McGrady
1503,2009-10,00,1610612745,HOU,31.0,6,0,46,7,19,0.368,1,2,0.5,4,6,0.667,0,5,5,6,0,2,1,2,19,Tracy McGrady
1503,2009-10,00,1610612752,NYK,31.0,24,24,627,84,216,0.389,15,62,0.242,43,57,0.754,22,67,89,93,15,12,43,38,226,Tracy McGrady
1503,2009-10,00,0,TOT,31.0,30,24,672,91,235,0.387,16,64,0.25,47,63,0.746,22,72,94,99,15,14,44,40,245,Tracy McGrady
1503,2010-11,00,1610612765,DET,32.0,72,39,1686,227,514,0.442,30,88,0.341,90,129,0.698,49,202,251,252,66,34,102,101,574,Tracy McGrady
1503,2011-12,00,1610612737,ATL,33.0,52,0,837,101,231,0.437,15,33,0.455,56,83,0.675,23,131,154,110,16,15,53,35,273,Tracy McGrady
947,1996-97,00,1610612755,PHI,22.0,76,74,3041,625,1504,0.416,155,455,0.341,382,544,0.702,115,197,312,567,157,24,337,233,1787,Allen Iverson
947,1997-98,00,1610612755,PHI,23.0,80,80,3150,649,1407,0.461,70,235,0.298,390,535,0.729,86,210,296,494,176,25,244,200,1758,Allen Iverson
947,1998-99,00,1610612755,PHI,24.0,48,48,1990,435,1056,0.412,58,199,0.291,356,474,0.751,66,170,236,223,110,7,167,98,1284,Allen Iverson
947,1999-00,00,1610612755,PHI,25.0,70,70,2853,729,1733,0.421,89,261,0.341,442,620,0.713,71,196,267,328,144,5,230,162,1989,Allen Iverson
947,2000-01,00,1610612755,PHI,26.0,71,71,2979,762,1813,0.42,98,306,0.32,585,719,0.814,50,223,273,325,178,20,237,147,2207,Allen Iverson
947,2001-02,00,1610612755,PHI,27.0,60,59,2624,665,1669,0.398,78,268,0.291,475,585,0.812,44,225,269,331,168,13,237,102,1883,Allen Iverson
947,2002-03,00,1610612755,PHI,28.0,82,82,3485,804,1940,0.414,84,303,0.277,570,736,0.774,68,276,344,454,225,13,286,149,2262,Allen Iverson
947,2003-04,00,1610612755,PHI,29.0,48,47,2041,435,1125,0.387,57,199,0.286,339,455,0.745,34,144,178,324,115,5,209,87,1266,Allen Iverson
947,2004-05,00,1610612755,PHI,30.0,75,75,3173,771,1818,0.424,104,338,0.308,656,786,0.835,51,248,299,596,180,9,344,140,2302,Allen Iverson
947,2005-06,00,1610612755,PHI,31.0,72,72,3103,815,1822,0.447,72,223,0.323,675,829,0.814,44,188,232,532,140,10,248,121,2377,Allen Iverson
947,2006-07,00,1610612755,PHI,32.0,15,15,640,151,366,0.413,12,53,0.226,154,174,0.885,7,34,41,109,33,1,66,21,468,Allen Iverson
947,2006-07,00,1610612743,DEN,32.0,50,49,2121,430,947,0.454,50,144,0.347,331,436,0.759,16,136,152,359,90,12,202,74,1241,Allen Iverson
947,2006-07,00,0,TOT,32.0,65,64,2761,581,1313,0.442,62,197,0.315,485,610,0.795,23,170,193,468,123,13,268,95,1709,Allen Iverson
947,2007-08,00,1610612743,DEN,33.0,82,82,3424,712,1556,0.458,95,275,0.345,645,797,0.809,47,196,243,586,160,12,245,109,2164,Allen Iverson
947,2008-09,00,1610612743,DEN,34.0,3,3,123,18,40,0.45,2,8,0.25,18,25,0.72,3,5,8,20,3,1,10,3,56,Allen Iverson
947,2008-09,00,1610612765,DET,34.0,54,50,1970,330,794,0.416,26,91,0.286,253,322,0.786,27,138,165,263,85,5,136,83,939,Allen Iverson
947,2008-09,00,0,TOT,34.0,57,53,2092,348,834,0.417,28,99,0.283,271,347,0.781,30,143,173,283,88,6,146,86,995,Allen Iverson
947,2009-10,00,1610612763,MEM,35.0,3,0,67,15,26,0.577,1,1,1.0,6,12,0.5,1,3,4,11,1,0,7,5,37,Allen Iverson
947,2009-10,00,1610612755,PHI,35.0,25,24,798,121,290,0.417,8,24,0.333,98,119,0.824,15,60,75,102,18,2,57,43,348,Allen Iverson
947,2009-10,00,0,TOT,35.0,28,24,864,136,316,0.43,9,25,0.36,104,131,0.794,16,63,79,113,19,2,64,48,385,Allen Iverson
951,1996-97,00,1610612749,MIL,21.0,82,81,2538,390,908,0.43,117,298,0.393,205,249,0.823,97,229,326,210,75,10,149,218,1102,Ray Allen
951,1997-98,00,1610612749,MIL,22.0,82,82,3287,563,1315,0.428,134,368,0.364,342,391,0.875,127,278,405,356,111,12,263,244,1602,Ray Allen
951,1998-99,00,1610612749,MIL,23.0,50,50,1719,303,673,0.45,74,208,0.356,176,195,0.903,57,155,212,178,53,7,122,117,856,Ray Allen
951,1999-00,00,1610612749,MIL,24.0,82,82,3070,642,1411,0.455,172,407,0.423,353,398,0.887,83,276,359,308,110,19,183,187,1809,Ray Allen
951,2000-01,00,1610612749,MIL,25.0,82,82,3129,628,1309,0.48,202,467,0.433,348,392,0.888,101,327,428,374,124,20,204,192,1806,Ray Allen
951,2001-02,00,1610612749,MIL,26.0,69,67,2525,530,1148,0.462,229,528,0.434,214,245,0.873,81,231,312,271,88,18,159,157,1503,Ray Allen
951,2002-03,00,1610612749,MIL,27.0,47,46,1683,351,803,0.437,123,311,0.395,178,195,0.913,45,173,218,164,57,11,117,149,1003,Ray Allen
951,2002-03,00,1610612760,SEA,27.0,29,29,1197,247,560,0.441,78,222,0.351,138,150,0.92,49,114,163,170,46,3,81,71,710,Ray Allen
951,2002-03,00,0,TOT,27.0,76,75,2880,598,1363,0.439,201,533,0.377,316,345,0.916,94,287,381,334,103,14,198,220,1713,Ray Allen
951,2003-04,00,1610612760,SEA,28.0,56,56,2152,447,1017,0.44,148,378,0.392,245,271,0.904,69,217,286,268,71,11,156,132,1287,Ray Allen
951,2004-05,00,1610612760,SEA,29.0,78,78,3064,640,1494,0.428,209,556,0.376,378,428,0.883,79,268,347,289,84,5,171,167,1867,Ray Allen
951,2005-06,00,1610612760,SEA,30.0,78,78,3022,681,1500,0.454,269,653,0.412,324,359,0.903,71,261,332,286,105,16,188,151,1955,Ray Allen
951,2006-07,00,1610612760,SEA,31.0,55,55,2219,505,1153,0.438,165,443,0.372,279,309,0.903,57,190,247,228,82,11,154,113,1454,Ray Allen
951,2007-08,00,1610612738,BOS,32.0,73,73,2624,439,986,0.445,180,452,0.398,215,237,0.907,75,193,268,225,65,16,127,147,1273,Ray Allen
951,2008-09,00,1610612738,BOS,33.0,79,79,2876,499,1040,0.48,199,486,0.409,237,249,0.952,66,212,278,218,69,13,134,157,1434,Ray Allen
951,2009-10,00,1610612738,BOS,34.0,80,80,2819,464,973,0.477,145,399,0.363,231,253,0.913,45,208,253,210,64,25,129,182,1304,Ray Allen
951,2010-11,00,1610612738,BOS,35.0,80,80,2890,480,978,0.491,168,378,0.444,193,219,0.881,51,223,274,219,77,16,117,147,1321,Ray Allen
951,2011-12,00,1610612738,BOS,36.0,46,42,1565,226,493,0.458,106,234,0.453,97,106,0.915,14,128,142,109,49,8,68,83,655,Ray Allen
951,2012-13,00,1610612748,MIA,37.0,79,0,2035,292,651,0.449,139,332,0.419,140,158,0.886,40,177,217,135,67,15,103,129,863,Ray Allen
951,2013-14,00,1610612748,MIA,38.0,73,9,1936,240,543,0.442,116,309,0.375,105,116,0.905,23,182,205,143,54,8,84,115,701,Ray Allen
977,1996-97,00,1610612747,LAL,18.0,71,6,1102,176,422,0.417,51,136,0.375,136,166,0.819,47,85,132,91,49,23,112,102,539,Kobe Bryant
977,1997-98,00,1610612747,LAL,19.0,79,1,2056,391,913,0.428,75,220,0.341,363,457,0.794,79,163,242,199,74,40,157,180,1220,Kobe Bryant
977,1998-99,00,1610612747,LAL,20.0,50,50,1896,362,779,0.465,27,101,0.267,245,292,0.839,53,211,264,190,72,50,157,153,996,Kobe Bryant
977,1999-00,00,1610612747,LAL,21.0,66,62,2524,554,1183,0.468,46,144,0.319,331,403,0.821,108,308,416,323,106,62,182,220,1485,Kobe Bryant
977,2000-01,00,1610612747,LAL,22.0,68,68,2783,701,1510,0.464,61,200,0.305,475,557,0.853,104,295,399,338,114,43,220,222,1938,Kobe Bryant
977,2001-02,00,1610612747,LAL,23.0,80,80,3065,749,1597,0.469,33,132,0.25,488,589,0.829,112,329,441,438,118,35,223,228,2019,Kobe Bryant
977,2002-03,00,1610612747,LAL,24.0,82,82,3401,868,1924,0.451,124,324,0.383,601,713,0.843,106,458,564,481,181,67,288,218,2461,Kobe Bryant
977,2003-04,00,1610612747,LAL,25.0,65,64,2452,516,1178,0.438,71,217,0.327,454,533,0.852,103,256,359,330,112,28,171,176,1557,Kobe Bryant
977,2004-05,00,1610612747,LAL,26.0,66,66,2689,573,1324,0.433,131,387,0.339,542,664,0.816,95,297,392,398,86,53,270,174,1819,Kobe Bryant
977,2005-06,00,1610612747,LAL,27.0,80,80,3277,978,2173,0.45,180,518,0.347,696,819,0.85,71,354,425,360,147,30,250,233,2832,Kobe Bryant
977,2006-07,00,1610612747,LAL,28.0,77,77,3140,813,1757,0.463,137,398,0.344,667,768,0.868,75,364,439,413,111,36,255,205,2430,Kobe Bryant
977,2007-08,00,1610612747,LAL,29.0,82,82,3192,775,1690,0.459,150,415,0.361,623,742,0.84,94,423,517,441,151,40,257,227,2323,Kobe Bryant
977,2008-09,00,1610612747,LAL,30.0,82,82,2960,800,1712,0.467,118,336,0.351,483,564,0.856,90,339,429,399,120,37,210,189,2201,Kobe Bryant
977,2009-10,00,1610612747,LAL,31.0,73,73,2835,716,1569,0.456,99,301,0.329,439,541,0.811,78,313,391,365,113,20,233,187,1970,Kobe Bryant
977,2010-11,00,1610612747,LAL,32.0,82,82,2779,740,1639,0.451,115,356,0.323,483,583,0.828,83,336,419,388,99,12,243,172,2078,Kobe Bryant
977,2011-12,00,1610612747,LAL,33.0,58,58,2232,574,1336,0.43,87,287,0.303,381,451,0.845,66,247,313,264,69,18,204,105,1616,Kobe Bryant
977,2012-13,00,1610612747,LAL,34.0,78,78,3013,738,1595,0.463,132,407,0.324,525,626,0.839,66,367,433,469,106,25,287,173,2133,Kobe Bryant
977,2013-14,00,1610612747,LAL,35.0,6,6,177,31,73,0.425,3,16,0.188,18,21,0.857,2,24,26,38,7,1,34,9,83,Kobe Bryant
977,2014-15,00,1610612747,LAL,36.0,35,35,1207,266,713,0.373,54,184,0.293,196,241,0.813,26,173,199,197,47,7,128,65,782,Kobe Bryant
977,2015-16,00,1610612747,LAL,37.0,66,66,1863,398,1113,0.358,133,467,0.285,232,281,0.826,41,206,247,184,62,13,129,115,1161,Kobe Bryant
959,1996-97,00,1610612756,PHX,23.0,65,2,686,74,175,0.423,23,55,0.418,42,51,0.824,16,47,63,138,20,0,63,92,213,Steve Nash
959,1997-98,00,1610612756,PHX,24.0,76,9,1664,268,584,0.459,81,195,0.415,74,86,0.86,32,128,160,262,63,4,98,145,691,Steve Nash
959,1998-99,00,1610612742,DAL,25.0,40,40,1269,114,314,0.363,49,131,0.374,38,46,0.826,32,82,114,219,37,2,83,98,315,Steve Nash
959,1999-00,00,1610612742,DAL,26.0,56,27,1532,173,363,0.477,60,149,0.403,75,85,0.882,34,87,121,272,37,3,102,122,481,Steve Nash
959,2000-01,00,1610612742,DAL,27.0,70,70,2387,386,792,0.487,89,219,0.406,231,258,0.895,46,177,223,509,72,5,205,158,1092,Steve Nash
959,2001-02,00,1610612742,DAL,28.0,82,82,2838,525,1088,0.483,156,343,0.455,260,293,0.887,50,204,254,634,53,4,229,164,1466,Steve Nash
959,2002-03,00,1610612742,DAL,29.0,82,82,2711,518,1114,0.465,111,269,0.413,308,339,0.909,63,171,234,598,85,6,192,134,1455,Steve Nash
959,2003-04,00,1610612742,DAL,30.0,78,78,2613,397,845,0.47,104,257,0.405,230,251,0.916,59,173,232,687,67,8,209,139,1128,Steve Nash
959,2004-05,00,1610612756,PHX,31.0,75,75,2573,430,857,0.502,94,218,0.431,211,238,0.887,57,192,249,861,74,6,245,136,1165,Steve Nash
959,2005-06,00,1610612756,PHX,32.0,79,79,2796,541,1056,0.512,150,342,0.439,257,279,0.921,47,286,333,826,61,12,276,120,1489,Steve Nash
959,2006-07,00,1610612756,PHX,33.0,76,76,2682,517,971,0.532,156,343,0.455,222,247,0.899,30,239,269,884,57,6,287,117,1412,Steve Nash
959,2007-08,00,1610612756,PHX,34.0,81,81,2780,485,962,0.504,179,381,0.47,222,245,0.906,28,254,282,898,53,5,295,113,1371,Steve Nash
959,2008-09,00,1610612756,PHX,35.0,74,74,2484,428,851,0.503,108,246,0.439,196,210,0.933,19,204,223,717,55,10,248,108,1160,Steve Nash
959,2009-10,00,1610612756,PHX,36.0,81,81,2660,499,985,0.507,124,291,0.426,211,225,0.938,34,234,268,892,42,12,295,108,1333,Steve Nash
959,2010-11,00,1610612756,PHX,37.0,75,75,2497,399,811,0.492,81,205,0.395,227,249,0.912,40,220,260,855,48,4,265,87,1106,Steve Nash
959,2011-12,00,1610612756,PHX,38.0,62,62,1961,295,555,0.532,55,141,0.39,127,142,0.894,26,160,186,664,38,8,229,53,772,Steve Nash
959,2012-13,00,1610612747,LAL,39.0,50,50,1627,236,475,0.497,57,130,0.438,107,116,0.922,26,116,142,333,30,5,126,70,636,Steve Nash
959,2013-14,00,1610612747,LAL,40.0,15,10,313,36,94,0.383,8,24,0.333,22,24,0.917,4,25,29,86,7,2,31,18,102,Steve Nash
708,1995-96,00,1610612750,MIN,20.0,80,43,2293,361,735,0.491,8,28,0.286,105,149,0.705,175,326,501,145,86,131,110,189,835,Kevin Garnett
708,1996-97,00,1610612750,MIN,21.0,77,77,2991,549,1100,0.499,6,21,0.286,205,272,0.754,190,428,618,236,105,163,175,199,1309,Kevin Garnett
708,1997-98,00,1610612750,MIN,22.0,82,82,3222,635,1293,0.491,3,16,0.188,245,332,0.738,222,564,786,348,139,150,192,224,1518,Kevin Garnett
708,1998-99,00,1610612750,MIN,23.0,47,47,1780,414,900,0.46,4,14,0.286,145,206,0.704,166,323,489,202,78,83,135,152,977,Kevin Garnett
708,1999-00,00,1610612750,MIN,24.0,81,81,3243,759,1526,0.497,30,81,0.37,309,404,0.765,223,733,956,401,120,126,268,205,1857,Kevin Garnett
708,2000-01,00,1610612750,MIN,25.0,81,81,3202,704,1475,0.477,19,66,0.288,357,467,0.764,219,702,921,401,111,145,230,204,1784,Kevin Garnett
708,2001-02,00,1610612750,MIN,26.0,81,81,3172,659,1401,0.47,37,116,0.319,359,448,0.801,243,738,981,422,96,126,229,184,1714,Kevin Garnett
708,2002-03,00,1610612750,MIN,27.0,82,82,3321,743,1481,0.502,20,71,0.282,377,502,0.751,244,858,1102,495,113,129,229,199,1883,Kevin Garnett
708,2003-04,00,1610612750,MIN,28.0,82,82,3232,804,1611,0.499,11,43,0.256,368,465,0.791,245,894,1139,409,120,178,212,202,1987,Kevin Garnett
708,2004-05,00,1610612750,MIN,29.0,82,82,3121,683,1360,0.502,6,25,0.24,445,549,0.811,247,861,1108,466,121,112,222,207,1817,Kevin Garnett
708,2005-06,00,1610612750,MIN,30.0,76,76,2957,626,1191,0.526,8,30,0.267,396,489,0.81,214,752,966,308,104,107,180,206,1656,Kevin Garnett
708,2006-07,00,1610612750,MIN,31.0,76,76,2995,638,1341,0.476,12,56,0.214,416,498,0.835,183,792,975,313,89,126,205,184,1704,Kevin Garnett
708,2007-08,00,1610612738,BOS,32.0,71,71,2328,534,990,0.539,0,11,0.0,269,336,0.801,135,520,655,244,100,89,138,163,1337,Kevin Garnett
708,2008-09,00,1610612738,BOS,33.0,57,57,1772,393,740,0.531,2,8,0.25,111,132,0.841,78,407,485,144,63,68,90,128,899,Kevin Garnett
708,2009-10,00,1610612738,BOS,34.0,69,69,2060,402,772,0.521,1,5,0.2,185,221,0.837,78,428,506,185,68,57,101,170,990,Kevin Garnett
708,2010-11,00,1610612738,BOS,35.0,71,71,2220,434,822,0.528,1,5,0.2,187,217,0.862,83,548,631,171,95,57,115,148,1056,Kevin Garnett
708,2011-12,00,1610612738,BOS,36.0,60,60,1864,391,777,0.503,3,9,0.333,162,189,0.857,66,428,494,175,56,61,107,141,947,Kevin Garnett
708,2012-13,00,1610612738,BOS,37.0,68,68,2022,422,850,0.496,2,16,0.125,158,201,0.786,75,455,530,159,78,62,110,154,1004,Kevin Garnett
708,2013-14,00,1610612751,BKN,38.0,54,54,1109,157,356,0.441,0,3,0.0,38,47,0.809,60,298,358,82,43,40,69,123,352,Kevin Garnett
708,2014-15,00,1610612751,BKN,39.0,42,42,854,125,275,0.455,1,6,0.167,34,41,0.829,46,239,285,69,41,13,45,96,285,Kevin Garnett
708,2014-15,00,1610612750,MIN,39.0,5,5,98,18,31,0.581,0,1,0.0,2,4,0.5,2,24,26,8,5,4,1,13,38,Kevin Garnett
708,2014-15,00,0,TOT,39.0,47,47,952,143,306,0.467,1,7,0.143,36,45,0.8,48,263,311,77,46,17,46,109,323,Kevin Garnett
708,2015-16,00,1610612750,MIN,40.0,38,38,556,54,115,0.47,0,1,0.0,14,21,0.667,15,135,150,62,28,10,16,70,122,Kevin Garnett
467,1994-95,00,1610612742,DAL,22.0,79,79,2668,330,857,0.385,70,257,0.272,192,275,0.698,152,278,430,607,151,24,250,146,922,Jason Kidd
467,1995-96,00,1610612742,DAL,23.0,81,81,3034,493,1293,0.381,133,396,0.336,229,331,0.692,203,350,553,783,175,26,328,155,1348,Jason Kidd
467,1996-97,00,1610612742,DAL,24.0,22,22,793,75,203,0.369,21,65,0.323,46,69,0.667,30,60,90,200,45,8,66,42,217,Jason Kidd
467,1996-97,00,1610612756,PHX,24.0,33,23,1173,138,326,0.423,40,100,0.4,66,96,0.688,34,125,159,296,79,12,76,72,382,Jason Kidd
467,1996-97,00,0,TOT,24.0,55,45,1965,213,529,0.403,61,165,0.37,112,165,0.679,64,185,249,496,124,20,142,114,599,Jason Kidd
467,1997-98,00,1610612756,PHX,25.0,82,82,3118,357,859,0.416,73,233,0.313,167,209,0.799,108,402,510,745,162,26,261,142,954,Jason Kidd
467,1998-99,00,1610612756,PHX,26.0,50,50,2060,310,698,0.444,45,123,0.366,181,239,0.757,87,252,339,539,114,19,150,108,846,Jason Kidd
467,1999-00,00,1610612756,PHX,27.0,67,67,2616,350,855,0.409,56,166,0.337,203,245,0.829,96,387,483,678,134,28,226,148,959,Jason Kidd
467,2000-01,00,1610612756,PHX,28.0,77,76,3065,451,1097,0.411,69,232,0.297,328,403,0.814,91,403,494,753,166,23,286,171,1299,Jason Kidd
467,2001-02,00,1610612751,NJN,29.0,82,82,3056,445,1138,0.391,117,364,0.321,201,247,0.814,130,465,595,808,175,20,286,136,1208,Jason Kidd
467,2002-03,00,1610612751,NJN,30.0,80,80,2989,515,1244,0.414,126,370,0.341,339,403,0.841,110,394,504,711,179,25,296,127,1495,Jason Kidd
467,2003-04,00,1610612751,NJN,31.0,67,66,2453,368,959,0.384,94,293,0.321,206,249,0.827,85,343,428,618,122,14,214,110,1036,Jason Kidd
467,2004-05,00,1610612751,NJN,32.0,66,65,2435,340,855,0.398,129,358,0.36,142,192,0.74,94,394,488,545,123,9,167,110,951,Jason Kidd
467,2005-06,00,1610612751,NJN,33.0,80,80,2975,366,905,0.404,139,395,0.352,194,244,0.795,86,494,580,672,150,29,192,157,1065,Jason Kidd
467,2006-07,00,1610612751,NJN,34.0,80,80,2933,369,908,0.406,124,361,0.343,179,230,0.778,135,520,655,736,127,23,213,146,1041,Jason Kidd
467,2007-08,00,1610612751,NJN,35.0,51,51,1895,201,549,0.366,84,236,0.356,91,111,0.82,58,354,412,530,74,15,185,90,577,Jason Kidd
467,2007-08,00,1610612742,DAL,35.0,29,29,1011,104,244,0.426,35,76,0.461,44,54,0.815,36,152,188,276,62,11,81,75,287,Jason Kidd
467,2007-08,00,0,TOT,35.0,80,80,2906,305,793,0.385,119,312,0.381,135,165,0.818,94,506,600,806,136,26,266,165,864,Jason Kidd
467,2008-09,00,1610612742,DAL,36.0,81,81,2886,257,618,0.416,131,323,0.406,86,105,0.819,85,415,500,702,160,39,185,168,731,Jason Kidd
